window,label,max_zscore,mean_zscore,is_anomaly,sig_key,z_file_flow_count,z_pkt_len_variance,z_file_pkt_entropy
8382,0,1.1803,0.6385,0,s4,0.185,0.5502,1.1803
8383,0,1.312,0.7703,0,s4,0.2395,0.7594,1.312
8384,0,2.3382,1.4541,0,s4,0.6943,2.3382,1.3298
8385,0,1.0008,0.5914,0,s4,0.6639,0.1095,1.0008
8386,0,2.0001,1.3215,0,s4,0.2395,2.0001,1.7249
8387,0,2.5758,1.6787,0,s4,0.6943,2.5758,1.7661
8388,0,1.3242,0.7657,0,s4,0.185,0.788,1.3242
8389,0,1.2177,0.7678,0,s4,0.185,1.2177,0.9007
8390,0,1.1574,0.847,0,s4,0.4092,0.9743,1.1574
8391,0,0.7708,0.3658,0,s4,0.0152,0.3113,0.7708
8392,0,0.4092,0.3037,0,s4,0.4092,0.3485,0.1533
8393,0,1.0883,0.5957,0,s4,1.0883,0.4347,0.264
8394,0,0.8876,0.5204,0,s4,0.0697,0.6039,0.8876
8395,0,0.9315,0.6384,0,s4,0.0697,0.914,0.9315
8396,0,0.7543,0.4024,0,s4,0.1546,0.7543,0.2983
8397,0,1.4075,0.8841,0,s4,0.3548,1.4075,0.8899
8398,0,0.6946,0.4467,0,s4,0.0697,0.6946,0.5757
8399,0,0.7679,0.513,0,s4,0.6639,0.1071,0.7679
8400,0,1.0339,0.5765,0,s4,1.0339,0.4334,0.2621
8401,0,0.8077,0.4412,0,s4,0.4941,0.0217,0.8077
8402,0,0.7377,0.6063,0,s4,0.4397,0.7377,0.6415
8403,0,0.8641,0.3955,0,s4,0.8641,0.1098,0.2127
8404,0,0.5922,0.3766,0,s4,0.3548,0.5922,0.1827
8405,0,0.8641,0.436,0,s4,0.8641,0.4034,0.0406
8406,0,0.949,0.5082,0,s4,0.949,0.4244,0.1513
8407,0,0.627,0.3189,0,s4,0.2699,0.627,0.0599
8408,0,0.4647,0.2554,0,s4,0.1001,0.4647,0.2013
8409,0,0.5536,0.3802,0,s4,0.2395,0.5536,0.3476
8410,0,1.419,0.9234,0,s4,0.2395,1.1117,1.419
8411,0,0.949,0.5781,0,s4,0.949,0.1101,0.6751
8412,0,2.107,0.8736,0,s4,2.107,0.1116,0.4022
8413,0,1.2885,0.5593,0,s4,1.2885,0.2408,0.1487
8415,0,0.4797,0.2202,0,s4,0.0697,0.4797,0.1113
8416,0,0.9202,0.6241,0,s4,0.1546,0.7974,0.9202
8417,0,0.7083,0.534,0,s4,0.3548,0.7083,0.5388
8418,0,1.4583,0.8986,0,s4,1.4583,0.4889,0.7486
8419,0,1.1732,0.7973,0,s4,1.1732,0.9462,0.2725
8420,0,1.4247,0.9357,0,s4,0.579,0.8033,1.4247
8423,0,1.1105,0.8961,0,s4,0.6094,1.1105,0.9685
8424,0,0.6347,0.3845,0,s4,0.4397,0.0791,0.6347
8425,0,1.3604,0.7529,0,s4,0.0152,1.3604,0.883
8426,0,1.0275,0.6416,0,s4,0.7488,0.1484,1.0275
8427,0,1.1188,0.5933,0,s4,1.1188,0.2144,0.4467
8428,0,1.0207,0.7869,0,s4,0.5245,0.8156,1.0207
8429,0,0.6639,0.2511,0,s4,0.6639,0.0816,0.0077
8430,0,2.4496,1.3679,0,s4,0.5245,2.4496,1.1297
8431,0,1.0132,0.7402,0,s4,0.4397,1.0132,0.7678
8432,0,1.2483,0.7974,0,s4,0.2699,1.2483,0.8739
8433,0,0.6268,0.5432,0,s4,0.4092,0.5935,0.6268
8434,0,0.7219,0.3453,0,s4,0.185,0.7219,0.1289
8435,0,0.6918,0.5214,0,s4,0.2699,0.6918,0.6026
8436,0,0.8634,0.7424,0,s4,0.579,0.8634,0.7847
8437,0,0.877,0.7542,0,s4,0.579,0.8066,0.877
8438,0,0.7226,0.3993,0,s4,0.0697,0.4057,0.7226
8439,0,1.4195,1.2814,0,s4,1.1732,1.4195,1.2514
8440,0,0.949,0.6736,0,s4,0.949,0.4337,0.638
8441,0,0.8152,0.5367,0,s4,0.2699,0.8152,0.5251
8442,0,0.3095,0.2011,0,s4,0.2395,0.3095,0.0544
8443,0,0.9095,0.8053,0,s4,0.6943,0.8121,0.9095
8444,0,0.589,0.3331,0,s4,0.0152,0.3952,0.589
8445,0,0.8507,0.4065,0,s4,0.3548,0.014,0.8507
8446,0,1.1271,0.6153,0,s4,0.4941,0.2247,1.1271
8447,0,1.2885,0.5237,0,s4,1.2885,0.1339,0.1487
8448,0,2.145,1.4441,0,s4,0.9186,2.145,1.2686
8449,0,2.4976,1.3498,0,s4,0.8641,2.4976,0.6878
8450,0,1.5977,0.9314,0,s4,1.5977,0.608,0.5885
8451,0,1.2474,0.8013,0,s4,0.6943,0.4621,1.2474
8452,0,0.5164,0.378,0,s4,0.3243,0.2932,0.5164
8453,0,0.8641,0.5234,0,s4,0.8641,0.1843,0.5219
8454,0,1.2391,0.5418,0,s4,0.3548,0.0315,1.2391
8455,0,0.3934,0.2411,0,s4,0.2699,0.3934,0.0599
8456,0,1.7204,1.2418,0,s4,0.4941,1.7204,1.511
8457,0,3.3999,2.2972,1,s4,1.5432,3.3999,1.9485
8458,0,2.2768,1.109,0,s4,2.2768,0.263,0.7873
8459,0,1.0839,0.8903,0,s4,0.949,1.0839,0.638
8460,0,0.9186,0.446,0,s4,0.9186,0.0962,0.3233
8461,0,1.1188,0.518,0,s4,1.1188,0.233,0.2023
8463,0,1.6826,0.6732,0,s4,1.6826,0.1267,0.2104
8464,0,4.5689,1.9439,1,s4,0.6639,4.5689,0.599
8466,0,1.2885,1.0407,0,s4,1.2885,0.8585,0.975
8467,0,0.1315,0.0693,0,s4,0.0152,0.0613,0.1315
8468,0,0.8922,0.5471,0,s4,0.6639,0.0853,0.8922
8469,0,1.9485,1.6689,0,s4,1.5432,1.515,1.9485
8470,0,0.5616,0.4086,0,s4,0.2699,0.3944,0.5616
8471,0,1.0339,0.6749,0,s4,1.0339,0.6967,0.2941
8472,0,1.343,0.9382,0,s4,1.343,0.5078,0.9637
8473,0,0.6806,0.2372,0,s4,0.0152,0.6806,0.0157
8474,0,1.2581,0.7171,0,s4,1.2581,0.3851,0.5082
8475,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
8476,0,0.3073,0.1951,0,s4,0.1001,0.1779,0.3073
8477,0,0.5245,0.3732,0,s4,0.5245,0.2866,0.3086
8478,0,1.2581,0.5021,0,s4,1.2581,0.2267,0.0216
8479,0,1.0883,0.4682,0,s4,1.0883,0.2103,0.106
8480,0,1.3734,0.9933,0,s4,1.3734,0.7598,0.8466
8481,0,1.3446,1.0311,0,s4,0.8641,0.8845,1.3446
8482,0,1.9485,1.2901,0,s4,0.7792,1.1425,1.9485
8483,0,1.238,0.6988,0,s4,0.2699,0.5886,1.238
8484,0,0.7476,0.4734,0,s4,0.4397,0.7476,0.2328
8485,0,1.5128,0.8994,0,s4,1.5128,0.3537,0.8317
8487,0,0.8641,0.6428,0,s4,0.8641,0.585,0.4793
8488,0,1.2037,0.6184,0,s4,1.2037,0.294,0.3576
8490,0,1.4583,1.0166,0,s4,1.4583,0.8428,0.7486
8491,0,0.7488,0.5959,0,s4,0.7488,0.3626,0.6762
8492,0,0.2862,0.2309,0,s4,0.185,0.2862,0.2215
8493,0,1.4279,0.9443,0,s4,1.4279,0.5644,0.8405
8494,0,1.0035,0.6498,0,s4,1.0035,0.2407,0.7052
8495,0,0.579,0.3662,0,s4,0.579,0.0426,0.4771
8496,0,1.6322,0.6071,0,s4,0.185,0.004,1.6322
8497,0,1.0883,0.6606,0,s4,1.0883,0.0043,0.8893
8498,0,1.0339,0.695,0,s4,1.0339,0.3166,0.7344
8499,0,0.6304,0.3512,0,s4,0.3548,0.0685,0.6304
8500,0,1.343,0.8296,0,s4,1.343,0.0107,1.135
8501,0,0.4944,0.345,0,s4,0.2395,0.4944,0.3011
8502,0,1.2906,0.6834,0,s4,0.4397,0.3198,1.2906
8503,0,0.6639,0.4338,0,s4,0.6639,0.347,0.2905
8504,0,0.8058,0.3658,0,s4,0.0697,0.2218,0.8058
8505,0,1.577,0.8886,0,s4,0.1001,0.9886,1.577
8506,0,1.2397,0.6252,0,s4,0.0152,0.6208,1.2397
8507,0,1.3327,0.8812,0,s4,0.3243,0.9865,1.3327
8508,0,0.9814,0.885,0,s4,0.7488,0.9249,0.9814
8509,0,0.3238,0.2153,0,s4,0.0152,0.3069,0.3238
8510,0,1.4025,1.0279,0,s4,0.6639,1.0173,1.4025
8511,0,1.0811,0.7671,0,s4,0.1546,1.0655,1.0811
8512,0,0.5514,0.4632,0,s4,0.4397,0.5514,0.3986
8513,0,0.6639,0.3757,0,s4,0.6639,0.1267,0.3364
8514,0,0.8797,0.5443,0,s4,0.6943,0.8797,0.0588
8515,0,0.5245,0.4026,0,s4,0.5245,0.4444,0.2389
8516,0,0.6316,0.3799,0,s4,0.1001,0.408,0.6316
8517,0,0.8814,0.4829,0,s4,0.1546,0.8814,0.4126
8518,0,1.0195,0.6384,0,s4,0.0152,0.8805,1.0195
8519,0,0.949,0.7855,0,s4,0.949,0.7324,0.6751
8520,0,1.479,1.0143,0,s4,0.5245,1.0395,1.479
8521,0,0.9643,0.8504,0,s4,0.949,0.9643,0.638
8522,0,0.8641,0.7998,0,s4,0.8641,0.7705,0.7649
8523,0,1.6171,0.6687,0,s4,0.1546,0.2343,1.6171
8524,0,1.1463,0.7815,0,s4,0.2699,0.9284,1.1463
8525,0,0.8668,0.5112,0,s4,0.4397,0.8668,0.2272
8526,0,0.4052,0.2316,0,s4,0.2395,0.4052,0.0502
8527,0,1.3519,0.8485,0,s4,0.4092,0.7844,1.3519
8528,0,0.8536,0.5485,0,s4,0.0697,0.8536,0.7223
8529,0,0.6189,0.5577,0,s4,0.4941,0.56,0.6189
8530,0,0.4797,0.2871,0,s4,0.0152,0.4797,0.3665
8531,0,1.5204,0.5608,0,s4,0.1001,0.0619,1.5204
8532,0,0.8641,0.7987,0,s4,0.8641,0.7671,0.7649
8533,0,0.9213,0.5392,0,s4,0.2395,0.9213,0.4567
8534,0,0.5635,0.3169,0,s4,0.1546,0.2325,0.5635
8535,0,2.7607,1.1796,0,s4,0.0152,2.7607,0.763
8536,0,0.9042,0.4632,0,s4,0.1001,0.3853,0.9042
8537,0,1.2608,0.6974,0,s4,0.579,0.2523,1.2608
8538,0,0.7922,0.5478,0,s4,0.6094,0.2418,0.7922
8539,0,0.949,0.8253,0,s4,0.949,0.8518,0.6751
8540,0,0.7832,0.4849,0,s4,0.579,0.0925,0.7832
8541,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
8542,0,0.5495,0.4482,0,s4,0.2699,0.5495,0.5251
8543,0,0.9794,0.6991,0,s4,0.3243,0.7935,0.9794
8544,0,0.933,0.7755,0,s4,0.4941,0.933,0.8994
8545,0,0.9603,0.8547,0,s4,0.6943,0.9603,0.9095
8546,0,1.2385,1.0586,0,s4,1.0339,0.9033,1.2385
8547,0,0.9217,0.4283,0,s4,0.0152,0.3479,0.9217
8548,0,0.3548,0.1669,0,s4,0.3548,0.068,0.0779
8549,0,2.8272,1.591,0,s4,0.3243,2.8272,1.6215
8550,0,0.7661,0.4414,0,s4,0.1546,0.4036,0.7661
8551,0,0.7252,0.6844,0,s4,0.6943,0.7252,0.6336
8552,0,0.0797,0.05,0,s4,0.0152,0.0797,0.0551
8553,0,1.3176,0.6591,0,s4,0.4397,1.3176,0.2201
8554,0,2.0833,1.3365,0,s4,0.8337,2.0833,1.0925
8555,0,1.2737,0.8913,0,s4,0.949,1.2737,0.4513
8556,0,1.7675,0.7121,0,s4,1.7675,0.0786,0.2902
8557,0,1.2885,0.8766,0,s4,1.2885,0.3662,0.975
8558,0,1.9485,1.393,0,s4,1.5432,0.6872,1.9485
8559,0,0.7887,0.5833,0,s4,0.5245,0.7887,0.4366
8560,0,0.7488,0.6737,0,s4,0.7488,0.5537,0.7185
8561,0,1.3175,0.7861,0,s4,0.7792,0.2616,1.3175
8562,0,2.6163,1.4107,0,s4,2.6163,0.2686,1.3472
8563,0,1.4583,0.7871,0,s4,1.4583,0.1545,0.7486
8565,0,1.1188,0.4973,0,s4,1.1188,0.0198,0.3532
8566,0,0.8777,0.5199,0,s4,0.6094,0.0726,0.8777
8567,0,0.9827,0.4118,0,s4,0.2395,0.0132,0.9827
8568,0,1.6211,0.6114,0,s4,0.1001,0.113,1.6211
8569,0,1.1732,0.9534,0,s4,1.1732,0.5362,1.1508
8570,0,0.7023,0.5332,0,s4,0.2699,0.7023,0.6274
8571,0,0.8596,0.6286,0,s4,0.8337,0.8596,0.1924
8572,0,1.0942,0.5469,0,s4,0.0152,0.5314,1.0942
8573,0,0.3593,0.3124,0,s4,0.2699,0.308,0.3593
8574,0,0.2625,0.147,0,s4,0.0697,0.2625,0.1088
8575,0,1.4583,1.0571,0,s4,1.4583,0.9645,0.7486
8576,0,2.1999,1.3462,0,s4,0.5245,2.1999,1.3143
8577,0,1.1106,0.8385,0,s4,1.0035,0.4015,1.1106
8579,0,0.6943,0.4641,0,s4,0.6943,0.0644,0.6336
8580,0,1.3734,0.5408,0,s4,1.3734,0.2022,0.0467
8581,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
8582,0,6.422,3.3046,1,s4,1.5432,6.422,1.9485
8583,0,0.7019,0.5274,0,s4,0.3548,0.5256,0.7019
8584,0,0.2699,0.1806,0,s4,0.2699,0.1191,0.1527
8585,0,1.2865,0.6535,0,s4,0.1001,1.2865,0.5739
8586,0,1.6858,0.9632,0,s4,0.4397,1.6858,0.7642
8587,0,0.7595,0.4775,0,s4,0.185,0.488,0.7595
8588,0,1.2648,0.6027,0,s4,0.1546,0.3887,1.2648
8589,0,1.111,0.6596,0,s4,0.0152,1.111,0.8526
8590,0,0.7833,0.4591,0,s4,0.0697,0.7833,0.5244
8591,0,1.4519,1.0297,0,s4,0.6094,1.0279,1.4519
8592,0,0.8416,0.2894,0,s4,0.0152,0.0114,0.8416
8593,0,0.579,0.3685,0,s4,0.579,0.1031,0.4235
8594,0,0.6451,0.457,0,s4,0.4941,0.2317,0.6451
8595,0,1.5725,1.1611,0,s4,0.579,1.3318,1.5725
8596,0,1.4669,0.5272,0,s4,0.0697,0.045,1.4669
8597,0,1.1425,0.9154,0,s4,0.6943,1.1425,0.9095
8598,0,1.4279,0.9318,0,s4,1.4279,0.0382,1.3293
8599,0,1.0811,0.7307,0,s4,0.1546,0.9564,1.0811
8600,0,0.66,0.3616,0,s4,0.185,0.2399,0.66
8601,0,0.5741,0.3807,0,s4,0.4092,0.5741,0.1588
8602,0,0.4199,0.2755,0,s4,0.185,0.4199,0.2215
8603,0,1.9135,1.3179,0,s4,0.8337,1.9135,1.2065
8604,0,0.4941,0.2111,0,s4,0.4941,0.1386,0.0006
8605,0,1.4716,1.2262,0,s4,1.4583,1.4716,0.7486
8606,0,1.1882,0.6025,0,s4,0.1001,1.1882,0.5192
8607,0,0.6094,0.3353,0,s4,0.6094,0.2084,0.1881
8608,0,1.5977,0.7934,0,s4,1.5977,0.1599,0.6226
8609,0,1.3734,0.9736,0,s4,1.3734,0.7009,0.8466
8610,0,1.5128,0.6085,0,s4,1.5128,0.1644,0.1482
8611,0,0.9058,0.6182,0,s4,0.4397,0.509,0.9058
8612,0,1.2037,0.831,0,s4,1.2037,0.506,0.7834
8613,0,2.3617,0.9439,0,s4,2.3617,0.2177,0.2523
8614,0,0.646,0.4501,0,s4,0.4941,0.2102,0.646
8616,0,1.3734,1.0972,0,s4,1.3734,1.0716,0.8466
8617,0,1.5977,0.8759,0,s4,1.5977,0.4896,0.5403
8619,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
8620,0,1.503,0.997,0,s4,0.4397,1.0484,1.503
8621,0,1.9485,1.4881,0,s4,1.3734,1.1425,1.9485
8622,0,1.9485,1.2052,0,s4,0.5245,1.1425,1.9485
8623,0,0.5245,0.3678,0,s4,0.5245,0.2526,0.3262
8624,0,0.9814,0.9001,0,s4,0.7488,0.9702,0.9814
8625,0,0.6651,0.3727,0,s4,0.1546,0.6651,0.2983
8626,0,0.3243,0.1975,0,s4,0.3243,0.0956,0.1725
8627,0,1.4374,0.9034,0,s4,0.1001,1.1728,1.4374
8628,0,2.6163,1.5307,0,s4,2.6163,0.6693,1.3066
8629,0,1.4498,0.967,0,s4,0.8641,1.4498,0.5872
8630,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
8631,0,1.0079,0.3753,0,s4,0.0697,0.0484,1.0079
8632,0,2.6163,1.3542,0,s4,2.6163,0.8796,0.5668
8633,0,0.9553,0.4218,0,s4,0.0152,0.295,0.9553
8634,0,1.4583,1.0728,0,s4,1.4583,1.0116,0.7486
8635,0,1.3218,0.7907,0,s4,0.8641,0.1863,1.3218
8636,0,0.6352,0.3931,0,s4,0.1546,0.3895,0.6352
8637,0,0.5092,0.3216,0,s4,0.4397,0.5092,0.016
8638,0,1.5245,1.0072,0,s4,0.3548,1.1422,1.5245
8639,0,1.0851,0.8483,0,s4,0.4941,0.9657,1.0851
8640,0,1.4179,1.0506,0,s4,1.1732,0.5607,1.4179
8641,0,1.1188,0.572,0,s4,1.1188,0.3994,0.1977
8642,0,0.8743,0.5135,0,s4,0.5245,0.8743,0.1416
8643,0,1.4097,1.0111,0,s4,0.4397,1.4097,1.1839
8644,0,1.2551,0.684,0,s4,0.579,0.218,1.2551
8645,0,1.5123,1.2532,0,s4,1.1732,1.0741,1.5123
8647,0,0.7186,0.6009,0,s4,0.4092,0.7186,0.675
8648,0,0.6943,0.4793,0,s4,0.6943,0.5445,0.1992
8649,0,1.7118,1.2311,0,s4,1.5977,0.3838,1.7118
8650,0,2.3147,0.9074,0,s4,0.2395,2.3147,0.1679
8651,0,0.8337,0.3724,0,s4,0.8337,0.1873,0.0961
8652,0,1.4583,0.9376,0,s4,1.4583,0.6058,0.7486
8653,0,1.1643,0.7684,0,s4,1.0035,0.1373,1.1643
8654,0,1.2037,1.1066,0,s4,1.2037,1.0338,1.0822
8655,0,1.6826,0.98,0,s4,1.6826,0.06,1.1974
8656,0,0.7792,0.6335,0,s4,0.7792,0.5238,0.5976
8657,0,0.6309,0.2604,0,s4,0.0697,0.6309,0.0805
8658,0,0.2618,0.1471,0,s4,0.1001,0.2618,0.0794
8659,0,2.2446,1.4908,0,s4,0.579,2.2446,1.6487
8660,0,0.9645,0.5519,0,s4,0.4092,0.282,0.9645
8661,0,0.8337,0.633,0,s4,0.8337,0.422,0.6432
8662,0,1.336,0.68,0,s4,0.1546,0.5494,1.336
8664,0,0.7488,0.3149,0,s4,0.0152,0.1808,0.7488
8665,0,0.9699,0.4436,0,s4,0.1546,0.2063,0.9699
8666,0,1.9485,1.5164,0,s4,1.4583,1.1425,1.9485
8667,0,1.9485,1.4598,0,s4,1.2885,1.1425,1.9485
8668,0,1.2963,1.0653,0,s4,0.949,0.9507,1.2963
8669,0,1.0035,0.8603,0,s4,1.0035,0.8182,0.7591
8670,0,1.2037,1.1428,0,s4,1.2037,1.1424,1.0822
8671,0,1.0187,0.5151,0,s4,0.3548,0.1718,1.0187
8672,0,0.7348,0.5126,0,s4,0.1546,0.7348,0.6485
8673,0,0.4941,0.3392,0,s4,0.4941,0.4221,0.1013
8674,0,2.4584,1.8576,0,s4,1.1732,2.4584,1.9413
8675,0,0.4078,0.3473,0,s4,0.3548,0.4078,0.2792
8676,0,1.0104,0.5932,0,s4,0.0697,0.6995,1.0104
8677,0,0.7923,0.3203,0,s4,0.0697,0.099,0.7923
8678,0,1.1838,0.5182,0,s4,0.3243,0.0466,1.1838
8679,0,1.2283,0.7018,0,s4,0.0152,0.8619,1.2283
8680,0,0.6943,0.3924,0,s4,0.6943,0.0674,0.4155
8681,0,1.1103,0.4913,0,s4,0.3548,0.0088,1.1103
8682,0,0.8274,0.3872,0,s4,0.0152,0.3189,0.8274
8683,0,2.3617,1.1007,0,s4,2.3617,0.4389,0.5014
8684,0,0.5696,0.2581,0,s4,0.1001,0.1047,0.5696
8685,0,0.8619,0.6863,0,s4,0.3548,0.8423,0.8619
8686,0,0.4702,0.2876,0,s4,0.0152,0.3775,0.4702
8687,0,0.6943,0.4547,0,s4,0.6943,0.3774,0.2925
8688,0,1.3066,1.1296,0,s4,1.0883,0.9938,1.3066
8689,0,0.5694,0.2342,0,s4,0.0697,0.5694,0.0635
8690,0,1.9372,1.6008,0,s4,1.9372,1.1114,1.7537
8691,0,2.1919,1.6995,0,s4,2.1919,1.1425,1.764
8692,0,1.2397,0.7294,0,s4,0.0152,0.9332,1.2397
8693,0,0.3985,0.2856,0,s4,0.0697,0.3886,0.3985
8694,0,2.4466,1.8459,0,s4,2.4466,1.1425,1.9485
8695,0,1.0315,0.9156,0,s4,0.8641,0.8513,1.0315
8696,0,1.1407,1.0354,0,s4,1.1188,1.1407,0.8466
8697,0,1.1955,0.9283,0,s4,0.9186,0.6707,1.1955
8698,0,0.7844,0.5887,0,s4,0.3548,0.7844,0.627
8699,0,1.3409,0.9018,0,s4,0.0697,1.2948,1.3409
8700,0,1.4987,0.8322,0,s4,0.3548,0.6432,1.4987
8701,0,0.9757,0.5051,0,s4,0.0152,0.5243,0.9757
8702,0,1.5479,0.9221,0,s4,0.6943,0.5241,1.5479
8703,0,0.8406,0.7165,0,s4,0.6094,0.8406,0.6996
8704,0,1.9485,1.0819,0,s4,0.1546,1.1425,1.9485
8705,0,1.4313,1.1358,0,s4,0.8337,1.1424,1.4313
8706,0,0.1546,0.0798,0,s4,0.1546,0.036,0.0487
8707,0,0.7661,0.5428,0,s4,0.1546,0.7077,0.7661
8708,0,0.2972,0.1551,0,s4,0.1546,0.0136,0.2972
8709,0,0.8641,0.6834,0,s4,0.8641,0.4213,0.7649
8710,0,0.9251,0.843,0,s4,0.6943,0.9251,0.9095
8711,0,1.4348,1.2046,0,s4,1.0035,1.4348,1.1754
8712,0,0.7734,0.3169,0,s4,0.0152,0.1622,0.7734
8713,0,1.7667,0.938,0,s4,0.2699,1.7667,0.7774
8714,0,0.7208,0.3861,0,s4,0.2699,0.1675,0.7208
8715,0,2.66,1.271,0,s4,0.3548,2.66,0.7983
8716,0,1.0916,0.9357,0,s4,0.6639,1.0916,1.0517
8717,0,0.6094,0.3069,0,s4,0.6094,0.1233,0.1881
8718,0,0.2365,0.1743,0,s4,0.185,0.1013,0.2365
8719,0,3.1472,1.8095,1,s4,0.4941,3.1472,1.7871
8720,0,1.3218,1.1154,0,s4,0.8641,1.1603,1.3218
8721,0,0.7923,0.322,0,s4,0.0697,0.1041,0.7923
8722,0,1.5977,0.6736,0,s4,1.5977,0.0786,0.3445
8723,0,0.7309,0.6475,0,s4,0.6094,0.7309,0.6022
8724,0,1.9485,1.6828,0,s4,1.5432,1.5567,1.9485
8725,0,0.9545,0.6952,0,s4,0.8641,0.267,0.9545
8726,0,1.9485,1.5396,0,s4,1.5432,1.1271,1.9485
8727,0,1.1106,0.7965,0,s4,0.4397,0.8393,1.1106
8728,0,0.5281,0.3496,0,s4,0.4397,0.081,0.5281
8729,0,1.1188,0.5626,0,s4,1.1188,0.3713,0.1977
8731,0,1.3984,0.7915,0,s4,0.8641,1.3984,0.1121
8732,0,1.9485,1.544,0,s4,1.5432,1.1402,1.9485
8733,0,0.579,0.2392,0,s4,0.579,0.1153,0.0232
8734,0,0.788,0.4353,0,s4,0.2699,0.2481,0.788
8735,0,1.0293,0.6124,0,s4,0.6943,0.1137,1.0293
8736,0,1.1685,0.8383,0,s4,1.1188,0.2275,1.1685
8737,0,0.93,0.5539,0,s4,0.1001,0.93,0.6316
8738,0,0.3548,0.3118,0,s4,0.3548,0.3426,0.2379
8739,0,1.0446,0.9142,0,s4,0.6639,1.034,1.0446
8740,0,0.7695,0.37,0,s4,0.2395,0.7695,0.101
8741,0,0.8507,0.6033,0,s4,0.3548,0.6043,0.8507
8742,0,2.0474,1.039,0,s4,0.4397,2.0474,0.6299
8743,0,1.4798,1.0017,0,s4,0.579,1.4798,0.9463
8744,0,0.8777,0.7059,0,s4,0.6094,0.6307,0.8777
8745,0,0.6094,0.4584,0,s4,0.6094,0.1636,0.6022
8746,0,1.1732,0.7965,0,s4,1.1732,0.1095,1.1067
8747,0,1.2037,0.5098,0,s4,1.2037,0.2033,0.1223
8748,0,1.2037,0.6448,0,s4,1.2037,0.3732,0.3576
8749,0,2.4466,1.4346,0,s4,2.4466,0.8987,0.9585
8750,0,1.0585,0.8302,0,s4,0.4092,1.0228,1.0585
8751,0,1.3446,1.1149,0,s4,0.8641,1.136,1.3446
8752,0,0.6943,0.5902,0,s4,0.6943,0.4426,0.6336
8753,0,0.9668,0.6817,0,s4,0.1546,0.9236,0.9668
8754,0,0.9101,0.5274,0,s4,0.6639,0.0082,0.9101
8755,0,0.9186,0.59,0,s4,0.9186,0.2341,0.6172
8756,0,1.3734,0.7811,0,s4,1.3734,0.1234,0.8466
8757,0,0.3243,0.263,0,s4,0.3243,0.2258,0.239
8758,0,1.0883,0.612,0,s4,1.0883,0.4887,0.2591
8759,0,1.032,0.7146,0,s4,0.6943,1.032,0.4174
8760,0,1.3734,0.7866,0,s4,1.3734,0.1397,0.8466
8761,0,2.6163,1.2099,0,s4,2.6163,0.158,0.8553
8762,0,1.7675,1.569,0,s4,1.7675,1.4056,1.534
8766,0,0.3917,0.2424,0,s4,0.1546,0.3917,0.1809
8767,0,2.0221,1.4271,0,s4,2.0221,0.7336,1.5257
8769,0,1.3734,0.9142,0,s4,1.3734,0.5227,0.8466
8770,0,1.0035,0.6815,0,s4,1.0035,0.5561,0.4849
8771,0,1.5977,1.149,0,s4,1.5977,0.4818,1.3675
8773,0,1.9485,1.5447,0,s4,1.5432,1.1425,1.9485
8774,0,1.1188,0.6732,0,s4,1.1188,0.703,0.1977
8775,0,1.0883,0.8949,0,s4,1.0883,0.7109,0.8854
8776,0,0.2924,0.1861,0,s4,0.1546,0.1113,0.2924
8777,0,0.9198,0.4169,0,s4,0.1546,0.1764,0.9198
8778,0,1.1685,1.0261,0,s4,1.1188,0.791,1.1685
8779,0,1.7675,0.8041,0,s4,1.7675,0.118,0.5268
8780,0,1.9485,1.4033,0,s4,1.1188,1.1425,1.9485
8781,0,0.7318,0.4265,0,s4,0.185,0.7318,0.3627
8782,0,1.1418,0.5969,0,s4,0.0697,1.1418,0.5792
8783,0,1.0959,0.9213,0,s4,0.7488,0.9193,1.0959
8784,0,1.548,0.8846,0,s4,0.3243,0.7816,1.548
8785,0,1.0339,0.5035,0,s4,1.0339,0.2145,0.2621
8786,0,0.8337,0.6391,0,s4,0.8337,0.2984,0.7851
8787,0,1.1463,0.7826,0,s4,0.2699,0.9316,1.1463
8788,0,1.2023,0.9562,0,s4,0.579,1.0872,1.2023
8789,0,1.1416,0.6714,0,s4,0.2699,1.1416,0.6026
8790,0,0.6787,0.4029,0,s4,0.0152,0.5148,0.6787
8791,0,1.1732,1.052,0,s4,1.1732,1.0694,0.9135
8792,0,0.6094,0.3984,0,s4,0.6094,0.3978,0.1881
8793,0,1.8523,1.0318,0,s4,1.8523,0.5588,0.6844
8795,0,0.9112,0.4933,0,s4,0.1001,0.9112,0.4687
8796,0,1.5128,0.922,0,s4,1.5128,0.0926,1.1606
8797,0,1.3734,0.7823,0,s4,1.3734,0.1268,0.8466
8798,0,1.1732,0.4704,0,s4,1.1732,0.0139,0.2242
8799,0,2.7014,1.3425,0,s4,1.2037,2.7014,0.1223
8800,0,1.2581,0.6206,0,s4,1.2581,0.3602,0.2435
8801,0,0.7792,0.5889,0,s4,0.7792,0.427,0.5605
8802,0,1.2037,1.1292,0,s4,1.2037,1.1018,1.0822
8803,0,1.9485,1.1486,0,s4,0.3548,1.1425,1.9485
8804,0,1.9485,1.4598,0,s4,1.2885,1.1425,1.9485
