window,byte_volume,bwd_byte_volume,fwd_packet_count,flow_bytes_per_s,flow_packets_per_s,avg_packet_size,label
12252,1388,290067,198,30433.46835037376,20.524741690699997,762.89884922,1
12253,1348,371328,182,18823.47908468466,12.98428096296,933.5789048,1
12254,1314,313281,183,8721.13903782548,6.10216949586,818.8005952799999,1
12255,1322,324870,183,9764.72353112788,7.18139798982,801.42683336,1
12256,1328,394578,176,18492.0477339464,12.926728219080001,996.71431752,1
12257,1350,313317,189,49111.61281941529,35.850370720540006,766.16512706,1
12258,1322,324894,183,73773.2318332602,50.121086137560006,809.81592862,1
12259,1314,348186,179,20934.85530633946,15.300714436379998,865.3204286600001,1
12260,1340,324888,186,8081.12769401522,6.515742678740001,812.5633174999999,1
12261,1294,301758,181,13416.3956193962,11.07548797748,738.9773615199999,1
12262,1320,348150,180,29769.7922047663,37.89967796086,832.43353978,1
12263,1330,371322,179,98112.53715444724,68.753549946,912.3455397399999,1
12264,1318,336513,181,26830.258744664803,19.21734767066,813.38584928,1
12265,1350,348084,185,60817.297108786246,43.29865830296,875.0785714600001,1
12266,1336,301728,188,9840.648558864621,6.66816472866,777.9644603400001,1
12267,1332,313257,186,47427.732843486396,33.734677195399996,779.0178651000001,1
12268,1286,324948,177,45688.19320305962,31.946535008559998,804.02153182,1
12269,1318,371280,177,63738.58198705964,44.9755128212,915.78861116,1
12270,1348,301746,190,9783.991626866,7.576263083300001,763.7185000799999,1
12271,1308,313293,182,13174.470991352999,10.14286682342,782.4761508400001,1
12272,1304,290109,184,23920.7028155164,18.3332687752,728.6134286,1
12273,1118,394566,141,410607.57932259,66068.91319136786,994.3757302199999,1
12274,35943,59755,242,1062549.3720727274,113285.0470714844,86.71957926420001,0
12275,98688,51475,272,298507.93761346326,6306.76647752044,82.06715879,0
12276,3316,8894,100,951633.9180503399,15822.104167573201,69.34,0
12277,3214,11654,100,1319613.0770480002,17929.69526988,82.375,0
12278,3330,10720,102,1212783.73356868,17965.0277522278,77.0625,0
12279,3226,10910,100,1271882.39742,18332.9137268,78.745,0
12280,3218,10914,100,1233118.860962,17589.8634909,78.705,0
12281,3294,8556,100,1098063.27742652,19433.5446376238,67.485,0
12282,3306,9358,100,1127354.961699862,18064.0808568204,71.585,0
12283,3280,8576,100,1019136.62329932,17262.229076583,67.48,0
12284,17015,22810,138,309894.029775242,7859.77569710018,96.647,0
12285,16400,17182,128,30740.395840140005,3928.8066251388,98.396666668,0
12286,45314,233613,402,20891669.54084958,23648.2460998489,184.68449802016,0
12287,72247,348096,649,61220.089857847124,3540.7979186387,144.0751082176,0
12288,4850,10146,128,847217.5130228262,12924.33448527348,73.2575000002,0
12289,5720,9638,138,614253.80199624,10385.2469415408,71.2783333332,0
12290,5150,11402,130,766279.2354471999,12376.5727165552,74.6808333338,0
12291,5380,9216,146,483745.68583158,9278.4439881802,65.5458333332,0
12292,79161,1757264,1179,32891.12269740992,1942.335476416,261.108851168,0
12293,35239,260507,365,29959.72036669982,333.90029068308,227.0684166908,0
12294,9840,35808,183,586628.8884116284,13592.7718335231,104.437770363,0
12295,2958,6636,57,40217.37456111812,366.55377661861996,109.5983333334,0
12296,245436,4490,168,20113.78577384528,146.29836791436,521.926793424,0
12297,327283,2202,180,14395.11003700786,11.79970404916,548.2480908016801,0
12298,95185,1484,85,9196.272451508381,6.55504773448,295.01623015998,0
12299,277899,2004,168,20006.47308948186,14.54126588548,527.7627491717,0
12300,519012,2074,276,10011.09843502188,6.65739634102,1038.80481609828,0
12301,253680,1434,164,40392.785009421976,30.918641875,633.45047627884,0
12302,181160,1776,124,1514.69786157708,9.89414113524,363.81092063284,0
12303,361288,1934,211,3539.7699489932197,2.9776964933200003,714.3878798234201,0
12304,349747,2058,206,2970.49363401164,3.05800931546,634.78287700256,0
12305,174297,1890,123,14469.39019936204,10.758796716480001,282.59646825142,0
12306,314259,1858,190,3281.03126954688,2.6848332099200003,645.36707334256,0
12307,322479,1972,183,8665.7852630264,6.29772237676,648.96891176914,0
12308,333360,2048,197,15503.513813342419,11.41348375578,626.7745231177,0
12309,365431,2228,202,37006.95106216406,42.28796513596,647.70724760884,0
12310,441858,1856,228,48876.0990657499,41.613412074139994,965.4722421231401,0
12311,263796,2054,168,1271.89111462288,1.73098896948,449.00847994197994,0
12312,262397,1646,162,6090.320834894061,6.349392487559999,616.30159530798,0
12313,317027,2158,192,1600.75540260418,1.7373781101599999,548.0589691845599,0
12314,404964,1976,219,40760.68459561122,30.56377467474,770.17024993628,0
12315,238027,1450,153,49344.85585146516,34.69986667286,610.46109526284,0
12316,132798,1838,99,196.50246172555998,1.82624471936,245.57295237398,0
12317,231040,1764,138,3162.0744883042203,4.76479682222,522.3450268654,0
12318,389377,2182,219,9579.6290605294,7.35099349438,683.3894881036999,0
12319,256230,1680,158,10151.10091285156,8.2701819496,577.55652780026,0
12320,455501,2052,262,52603.61641994728,43.366443025079995,862.77046666256,0
12321,233040,1862,158,2871.1624733126796,13.564259155279998,471.51241250426,0
12322,223463,2102,151,2033.0111020948798,2.1746224439599997,349.29789495767994,0
12323,326485,1880,190,8809.90750776798,6.7462520831,677.7962535574001,0
12324,278646,1758,171,8801.15188341298,7.485646367819999,598.21068697912,0
12325,209832,1696,142,4699.421044034119,3.9767931861,466.99248299056,0
12326,313635,2298,193,9320.61061719814,6.69826352672,469.90404273656003,0
12327,295795,1898,186,55058.76034470236,41.1193810572,566.78729739912,0
12328,192797,2090,130,55.33800078741999,0.55839095536,289.80923555682,0
12329,263748,1964,165,10908.13677607682,7.44617427924,500.36383335512,0
12330,352467,2148,191,12501.027878816461,8.88595036856,652.63510620884,0
12331,279492,2068,166,3152.50657013786,5.1689833296,503.86560923856,0
12332,198225,1646,126,4608.28701351544,8.61303457512,491.50383211483995,0
12333,399603,2346,214,2577.47553781148,2.25125740994,665.9744372165601,0
12334,23224,16396,160,878465.9072963741,17007.14921421644,100.49515879904,0
12335,7305,678,121,3206484.476600528,192095.91269239254,73.1556904762,0
12336,1166,60,304,1518113.81041866,107089.43950904347,10.694666666800002,1
12337,1356,0,226,4.62818020564,0.77136336762,7.343999999999999,1
12338,1380,0,230,10.81970205106,1.80328367512,7.3260000000000005,1
12339,1320,6,220,60050.270573145564,10008.37842885628,7.392,1
12340,1392,0,232,2.7364917936400004,0.45608196568,7.308,1
12341,1320,0,220,3.3769923956600003,0.56283206598,7.38,1
12342,1374,0,229,5.65362617256,0.9422710287,7.334,1
12343,1362,0,227,27.72999892678,4.62166648784,7.337999999999999,1
12344,1374,0,229,251.7957343144,41.96595572128,7.33,1
12345,1344,0,224,3.06993455918,0.51165575986,7.358,1
12346,1344,0,224,3.8626509039,0.6437751507199999,7.358,1
12347,1362,0,227,5.52324289932,0.9205404832,7.337999999999999,1
12348,1368,0,228,9.89545657894,1.64924276324,7.332000000000001,1
12349,1356,0,226,198.95196821140001,33.158661368379995,7.348,1
12350,1338,0,223,120.5785678494,20.0964279756,7.364,1
12351,1380,0,230,3.0030769722,0.50051282878,7.3260000000000005,1
12352,1344,0,224,4.62322810802,0.770538018,7.358,1
12353,1320,0,220,12.65803365064,2.1096722751,7.382000000000001,1
12354,1332,0,222,229.8008104207,38.30013506892,7.367999999999999,1
12355,1284,1375,215,452002.6787561661,656.1861531180399,21.084,1
12356,1350,0,225,3.70570853432,0.61761808904,7.35,1
12357,1386,0,231,5.78510958352,0.96418493054,7.318,1
12358,1392,0,232,11.926587001800002,1.98776450018,7.312,1
12359,1386,0,231,223.65929110008,37.2765485168,7.316,1
12360,1460,81237,234,6865.125006644979,5.101823732320001,153.891008548,1
12361,2014,580200,269,86471.41134206,55.991820837780004,1215.01312581,1
12362,2026,580188,271,75481.66193231799,49.87144215592,1222.516766866,1
12363,1810,580218,235,65760.007792756,45.105645976240005,1273.8814197519998,1
12364,2008,580122,268,31779.319577584,23.32672749488,1204.823131594,1
12365,1918,580170,253,90214.45394763601,64.41787990336,1187.846357198,1
12366,2002,580212,267,79116.06716932,57.26586952272,1182.287759514,1
12367,2092,580188,282,48940.722304732,35.59104979984,1150.109840694,1
12368,2068,580176,278,172167.924771178,115.92521894862,1185.730170374,1
12369,2044,580188,274,133584.090394886,96.38572197624,1175.989027526,1
12370,2054,569956,279,215785.13099882402,247.52123719136,1136.574623978,1
12371,2086,580146,282,38739.083973722,28.80075234416,1133.77155805,1
12372,2032,580230,272,73407.95998912399,50.164784958540004,1168.75634743,1
12373,2128,580224,289,23230.078684008,15.7589360383,1163.324328262,1
12374,1918,580212,253,33148.648720036,24.11713904896,1215.3667247439998,1
12375,2134,580164,289,60390.833324204,41.18233309892,1162.100457902,1
12376,2170,580164,295,28843.699061834002,21.12492297112,1115.605771174,1
12377,2092,580206,283,12947.05855838,9.19360445672,1162.437752176,1
12378,2218,580218,303,35004.995182452,24.600504181999998,1108.9449835599999,1
12379,2194,580176,299,123287.236573596,90.88062718892,1097.320849262,1
12380,2062,580224,277,159020.487182266,110.58867055638001,1182.333963118,1
12381,2146,580134,291,99087.55230919,67.8281740513,1144.685359336,1
12382,2122,580230,291,47944.266374057996,32.73602780016,1146.579484772,1
12383,2158,580134,293,107694.76541244799,75.03216471076,1123.739097118,1
12384,2428,580236,338,51402.709304840006,33.83186914406,1053.226478048,1
12385,2170,580158,295,80895.336811374,54.2267563912,1143.744541534,1
12386,2014,580248,270,95395.241788808,68.48644869558001,1163.256520242,1
12387,2128,580182,291,110351.329751998,78.08562038292,1138.338596472,1
12388,2086,580254,282,17552.882793596,12.29644058114,1145.55942406,1
12389,2122,580230,288,79979.578748768,55.31175725696,1151.7783822039999,1
12390,2182,580236,298,98067.66151352599,67.70383784402,1127.779763122,1
12391,2158,580140,297,125949.95170873002,84.0870850554,1158.704131558,1
12392,2086,580218,281,37975.803277382,27.106679674819997,1144.5244042099998,1
12393,2056,580194,276,48455.797554342,33.24900498266,1176.113421886,1
12394,1924,580224,255,85451.53267938999,58.31516305026,1241.900166996,1
12395,1924,580218,254,57167.404313254,38.5391682269,1225.420623386,1
12396,1960,580224,261,85020.940496286,59.4493470998,1188.322257694,1
12397,1970,568635,263,128878.02127145798,13366.88542253222,1171.521535444,1
12398,2152,580212,293,55414.527064840004,36.65292468976,1147.929059866,1
12399,2206,580182,302,72896.684540704,51.955685329119994,1112.734869052,1
12400,2030,569956,274,351656.07481799,405.5249031852,1167.7164115159999,1
12401,2146,580164,291,10579.667944604,7.217110269879999,1166.006197204,1
12402,2098,580188,283,82052.914827156,56.444372409799996,1148.48138741,1
12403,2176,580224,296,96552.45420651599,67.26871802368001,1133.932949982,1
12404,2134,580158,289,23217.450432554,17.424122295500002,1123.578846256,1
12405,1882,580128,247,94133.669712898,66.88142485062,1251.687691714,1
12406,2164,580212,294,81162.26972025199,57.252695554659994,1129.721551666,1
12407,2074,580068,279,78501.09318811,53.478214073139995,1173.066698756,1
12408,2182,580248,297,29257.416529227998,20.73498481318,1123.676912162,1
12409,1350,417726,178,77322.45599756748,55.40226164438,1028.63806352,1
12410,1332,348084,182,114614.84038632955,77.63079254524,889.73626194,1
12411,1288,371334,172,42548.882609595305,26.54949700144,984.6987936999999,1
12412,1342,301656,189,41453.362007538715,28.32255235908,780.5643651,1
12413,1298,359745,175,67878.29354707584,47.29657822446,924.17453972,1
12414,1298,359751,175,24449.12590902462,17.49200572742,890.2694604,1
12415,1264,374054,170,1023189.5344584972,2134.4351520873797,953.12065082,1
12416,1334,394554,177,109490.61269182607,78.59742148827999,994.25371436,1
12417,1270,303037,178,1499575.9614739297,2028.0900502085199,773.74323018,1
12418,1290,348162,175,151553.80996712527,321.36845063092,885.84914292,1
12419,1338,382905,179,62054.5848524746,47.71439407808,952.10167466,1
12420,1330,301662,187,156587.2600208826,142.33208555018,735.01334132,1
12421,1322,291454,188,263635.9836119024,446.82584409852,715.681031806,1
12422,1306,336513,179,71901.38409691768,50.074334717700005,834.7269207,1
12423,1308,383019,174,82691.39658648196,56.836063869979995,963.49305562,1
12424,1358,290067,193,9812.95540144426,7.4864454579,736.15586512,1
12425,1308,313323,182,66029.44499481175,46.550486072860004,776.9042064,1
12426,1324,301698,186,16916.41450228584,12.16672770366,763.59973814,1
12427,1294,371340,173,74210.70926069446,50.668387440059995,940.18962702,1
12428,1314,313281,183,111898.8608204745,78.1153410052,790.65587306,1
12429,1326,348174,181,26941.2604276646,20.12783771616,833.1879524600001,1
12430,1314,348132,179,65095.684990471396,47.283965112160004,874.8854524200001,1
12431,1342,336501,185,51258.56095800119,84.38308687754001,845.43827782,1
12432,1352,290031,192,256663.64342057172,180.6974577673,721.9532222400001,1
12433,1328,290043,188,79594.57656659526,58.29265182252,713.60661114,1
12434,1334,290139,189,100560.62906161923,73.39731199274,716.1537936999999,1
12435,1352,290049,192,64309.30434417152,44.85018046924,717.75806352,1
12436,1380,348180,190,133474.6051175474,90.33506796614,902.9816191,1
12437,1326,278502,189,28863.22889593784,21.54075273158,682.60306356,1
12438,1344,313317,188,137007.92911846712,93.49747345060001,803.17765878,1
12439,1354,301698,191,22810.39686088956,16.62334188842,750.1221825800001,1
12440,1306,336507,179,170750.72648010775,116.72584038852001,850.5917937199999,1
12441,1338,313287,187,162785.13958862072,110.21889607534,780.65196828,1
12442,1290,278538,183,64470.599569415004,45.459395407660004,689.2733096000001,1
12443,1336,301692,188,62048.2807914334,61.48698873478,743.00717466,1
12444,1286,359781,173,147802.48820190248,135.61416050260001,894.07756354,1
12445,1308,313233,182,149292.57019570714,96.89401574499999,839.3083888799999,1
12446,1296,313275,180,24328.400234467637,17.6331612689,812.9899524,1
12447,1304,394560,172,112703.50438163397,76.78107714812,996.61575402,1
12448,1288,336513,176,36197.788288403215,24.6075076463,862.85907148,1
12449,1310,359727,177,62022.53742528718,41.894546339280005,920.7549762599999,1
12450,1272,313371,176,45090.77564124278,32.56324120156,769.36805562,1
12451,1328,359745,180,41468.11568052622,28.82934220646,902.5730238399999,1
12452,1302,348204,177,88299.56977964114,710.722778715,880.9061905399999,1
12453,1326,313227,185,185800.41672293478,129.29153642562,775.2391349400001,1
12454,1294,371364,173,87846.19387097721,58.563945848,979.27022226,1
12455,1318,336525,181,75801.19002988859,64.42600095444,838.90123022,1
12456,1348,301656,190,100090.61276417895,72.90218443943999,735.2478333600001,1
12457,1358,290031,193,174918.3961619527,121.70281537804,730.98744446,1
12458,1346,324966,187,30832.057843377217,21.751248176559997,798.4971509,1
12459,1324,336441,182,68159.24706413472,47.07708509561999,846.04883336,1
12460,1320,313281,184,78696.53528752792,54.95450289602,797.0416508400001,1
12461,1324,301656,186,44016.81029764705,32.55961724792,736.4664445000001,1
12462,1350,348120,185,133734.81729956853,103.2450066471,815.89447628,1
12463,1312,301662,184,16939.6273712135,12.262909916879998,740.0762778,1
12464,1342,336507,185,140151.0110027969,101.5687997673,827.5554841600001,1
12465,1318,336495,181,64833.604064492676,47.74669957401999,807.0889207,1
12466,1320,313347,184,48402.90213369639,35.54632281134,768.65806358,1
12467,1846,279070,138,688286.3336818488,107358.35089998638,702.5261350196,1
12468,61498,164562,524,149312.95992187402,6755.95502772912,140.7899148866,0
12469,6642,11048,158,531193.1741137158,8022.142531432561,76.4993333332,0
12470,5620,11700,142,527663.5307240001,7907.6162666094,78.5758333346,0
12471,124733,233996,463,12966872.048379762,94507.14442383616,237.8424583458,0
12472,63848,152157,472,12545.9817651,1952.5439743591,115.084063804,0
12473,86638,158781,491,16499.030589193502,2040.9304318022403,182.5014577836,0
12474,7341,22458,128,41231.308607157895,1146.0311753415801,97.93882424899999,0
12475,14665,7551,64,17757.03667413118,125.65937187354001,141.6975,0
12476,590035,2428,304,46260.814610936,33.09155171006,1038.815654216,0
12477,188041,1728,125,1084.71793643714,1.1565150960600001,431.90916667370004,0
12478,77471,1516,74,18876.6876820565,13.4501616378,272.89785713484,0
12479,490436,2676,270,8609.813484523,6.15358561062,750.47890618742,0
12480,325932,2058,183,5265.19089349182,4.05916156534,604.1360433694,0
12481,239111,1462,152,84902.4970699493,59.7489925825,624.44767463226,0
12482,364770,2298,187,2248.00623922996,11.19018201652,634.6106904657,0
12483,240546,1870,150,5801.804816248061,5.51786250496,497.45706747168,0
12484,592004,2234,295,83318.68266109,56.99043447884,1112.761277836,0
12485,50882,1558,60,1113.4071899392202,13.507836772640001,208.56341665111998,0
12486,334723,2000,192,28603.647116275857,25.79747702134,659.47018212884,0
12487,278730,1962,176,32690.57436106436,23.663647452280003,519.80224932368,0
12488,285647,1950,175,11170.732669717281,8.22094822314,541.28077515628,0
12489,268390,1498,162,86939.30606434433,62.14698894538,684.39914286798,0
12490,295765,1814,179,68793.85863356669,49.84418646554,609.9136062408401,0
12491,255528,1790,162,1764.6384314776599,2.31984505662,529.7893072125601,0
12492,419305,1974,231,113224.04095327023,89.39383932504,842.95889008256,0
12493,455417,1542,257,85033.15511976118,62.208765969699996,1051.66926993428,0
12494,274676,1706,168,56078.90634879722,49.434784174060006,617.59234926798,0
12495,510660,1654,274,167745.6060954704,115.57336447902,1155.57671416942,0
12496,197630,1890,130,445.44786158108,0.73979953492,387.95669047996,0
12497,279432,1798,167,1884.2667008994601,1.67937415472,625.27091970198,0
12498,73364,1498,74,12489.7506627682,8.82963455902,250.41896826026002,0
12499,383907,2272,214,1105.80729269418,1.3091350613000001,630.8014720014,0
12500,375633,1972,222,7934.908936830101,5.93521993562,725.06725213512,0
12501,289616,1734,175,111576.31874296248,78.41651165604,627.9129409491401,0
12502,355241,2478,203,235.62539373852,3.1242786397599995,517.2444593737,0
12503,460863,1662,242,56994.765436144444,37.66886602882,1068.83027384714,0
12504,279438,1708,171,82444.39747913147,60.49771420442,624.0122887874201,0
12505,253504,1692,165,20750.54167342722,15.035228153319999,531.6483583402801,0
12506,349038,1786,200,56899.37911410444,40.72357333686,738.60553434484,0
12507,396811,1896,232,30032.94633666492,23.4520264994,778.61693656228,0
12508,406364,1992,213,26388.89994420818,19.0560540854,795.7557897157001,0
12509,252224,1694,140,12825.754325745198,19.66606008656,620.29174510684,0
12510,185445,15140,232,3391645.409342964,23749.01088651428,310.8289920179,0
12511,19235,39519,202,1732625.38909998,226966.0855138194,93.1804982932,0
12512,1132,102,87,1788278.2711554603,232437.17603017998,18.4466666674,0
12513,5209,132,97,5137306.311978509,332526.97310736193,28.429190475400002,1
12514,1452,0,242,3.65410084958,0.60901680824,7.26,1
12515,1362,0,227,4.73230370866,0.7887172848,7.343999999999999,1
12516,1368,0,228,8.81705845706,1.46950974286,7.336,1
12517,1344,0,224,69.49501953422,11.582503255239999,7.358,1
12518,1338,0,223,2.6663538285599997,0.44439230473999997,7.364,1
12519,1320,0,220,3.39143462458,0.56523910406,7.38,1
12520,1362,0,227,5.01671576446,0.83611929404,7.34,1
12521,1260,1375,211,366009.86999572325,791.12470950946,16.530666666,1
12522,1278,0,213,58.97792218335999,9.82965369666,7.4239999999999995,1
12523,1256,11607,208,9976.17730281546,1601.06043227592,33.14577778,1
12524,1316,11601,218,359.68736345488,0.77088594402,40.455999999999996,1
12525,1362,0,227,5.46890907244,0.91148484544,7.3420000000000005,1
12526,1352,11607,224,491.06080443576,2.8133152885599997,33.05311112,1
12527,1416,0,236,64.45444816912,10.74240802738,7.29,1
12528,1308,0,218,3.09251012698,0.51541835446,7.392,1
12529,1356,0,226,4.50980595388,0.75163432562,7.348,1
12530,1344,0,224,9.22592028196,1.5376533802599999,7.358,1
12531,1314,1375,220,260026.59934192014,752.09764981692,14.185,1
12532,1218,2750,205,408979.75278102024,1109.1374525945,21.968666666,1
12533,1386,0,231,3.95879810564,0.65979968422,7.316,1
12534,1320,0,220,6.36489803036,1.06081633832,7.38,1
12535,1344,0,224,18.46110995598,3.07685165928,7.358,1
12536,1356,0,226,136.94585856126,22.82430975978,7.348,1
12537,1308,0,218,2.79548305416,0.46591384234000005,7.394,1
12538,1862,185640,289,39.986932309720004,0.46886190796,288.34482418199997,1
12539,2302,580242,317,18992.834839302,12.945359871099999,1098.676845002,1
12540,2116,580230,286,9591.235136172,6.693549345159999,1158.77497842,1
12541,2080,580230,280,8524.01510452,6.05196937424,1147.36791642,1
12542,2104,580254,284,8292.39441041,5.9063919704600005,1132.02448881,1
12543,2110,580140,285,7806.228265504,5.50759715016,1140.4679732,1
12544,2098,580236,283,12613.928268394,8.95545183982,1179.755755298,1
12545,2116,580176,286,19275.42497881,13.415252303820001,1161.283791596,1
12546,2182,580188,297,10827.090393254,7.0817495929200005,1139.3217915139999,1
12547,2056,580254,276,24941.821234766,17.92818434938,1165.765556856,1
12548,2122,580266,287,21483.60576469,14.743247808640001,1152.147002526,1
12549,2122,580128,287,147950.34530510998,102.06790410442,1139.379567194,1
12550,1912,580224,252,36317.841498896,24.623841771560002,1217.716817808,1
12551,2122,580206,287,7132.7872084480005,4.9199169643400005,1146.962794328,1
12552,2176,580140,297,133315.33066072,91.7505417904,1140.919777176,1
12553,1924,580242,254,57843.76664157,41.206587700840004,1213.505133794,1
12554,2026,580206,273,19774.135597676,13.8520394424,1172.734633162,1
12555,2136,558355,293,257453.61951265202,2038.5156486471,1053.188352992,1
12556,2092,580248,283,9435.358851316,6.460773712380001,1162.2833956759998,1
12557,1978,580212,264,12523.774556502,8.75740168994,1217.559471366,1
12558,2068,580194,278,21767.332644138,14.582809166639999,1184.8136147980001,1
12559,2338,580206,323,7459.903562126,5.11337810488,1063.785144142,1
12560,1930,580176,255,9662.623001472,6.4296048909,1265.298721048,1
12561,2020,580230,271,13256.07360384,9.215079475800001,1188.103428024,1
12562,2104,580188,285,18067.331462168,12.79865506394,1127.06338258,1
12563,2098,580176,283,11838.406407498,8.937219756660001,1107.46535081,1
12564,2146,580230,291,44073.063723465995,29.94112283904,1154.143126418,1
12565,1966,580266,262,12047.966146022,8.468172905300001,1193.83138369,1
12566,1900,580218,250,17329.615356661998,11.956439703460001,1217.028834272,1
12567,2014,580236,269,10442.179566764,7.05137727636,1211.968412134,1
12568,2074,580272,280,11830.460007184001,8.07622062314,1158.809273558,1
12569,1828,580242,240,12817.102743718,8.75154206856,1267.60000065,1
12570,2176,580260,297,9745.773933446,6.922240770539999,1110.7173962959998,1
12571,2032,580260,272,15384.26414665,10.57104686232,1169.0149701599998,1
12572,1924,580266,255,26853.812074922003,18.45384724984,1226.8133788779999,1
12573,1978,580350,265,10433.427450391999,7.21505945364,1208.1397595419999,1
12574,2038,580206,275,8228.270582654,5.707713259659999,1179.572390764,1
12575,2104,580284,284,6864.097717766001,4.8221584954,1150.2368987099999,1
12576,2086,580134,282,8529.71114723,5.87133834288,1169.197945696,1
12577,1798,580224,236,18221.843367164,12.90186406286,1300.421959152,1
12578,2026,580284,271,7288.19748773,4.74614070032,1225.47704217,1
12579,2302,580146,317,21857.329390482,15.08275834714,1098.683703946,1
12580,1990,580164,266,83250.301445348,57.7195483132,1241.991579396,1
12581,2056,580194,277,40851.701679124,26.79955228894,1213.464678908,1
12582,1778,568671,232,65069.336678088,2613.03518751886,1283.1405296359999,1
12583,1984,580200,264,11368.387731188,7.976002118379999,1178.909964632,1
12584,2048,568605,277,45143.689386224,705.9708046320999,1143.422027492,1
12585,1754,533784,232,8271.79707498868,5.9209419253,1136.533296778,1
12586,1336,232074,196,10147.15011868016,7.53094676186,575.91895244,1
12587,1326,417804,173,35956.31453269424,25.670975768759998,1022.0823493400001,1
12588,1346,290103,191,8025.1221064560195,5.9604253405400005,726.96556354,1
12589,1308,382965,174,14079.857769356518,9.98387613626,957.17582546,1
12590,1298,290139,183,11672.30895011168,8.14523194084,752.82402388,1
12591,1310,359757,177,11425.73667808218,8.340771204500001,889.43981754,1
12592,1336,301734,188,11018.14401034676,8.29189689902,752.78462704,1
12593,1336,336501,184,9090.897774797639,7.07693472972,848.60429372,1
12594,1312,336567,180,38456.125961531,27.71734814602,855.35444452,1
12595,1306,406185,171,15028.794531978981,17.54363524828,1018.41948418,1
12596,1320,348090,180,35765.82300298418,25.298831016580003,872.80019848,1
12597,1290,278532,183,5280.452842457059,4.082494249,683.62384136,1
12598,1318,371346,177,91518.22178027016,62.79946720442,930.0165953400001,1
12599,1286,324936,177,15685.08382378814,10.33931988426,837.6822064,1
12600,1354,301680,191,122720.80853842259,86.23926306342,752.65334132,1
12601,1308,348210,178,29739.63248554622,20.720476886719997,874.20562704,1
12602,1316,290043,186,56731.63508631666,39.3536854029,725.22080162,1
12603,1322,324978,183,57267.07287757655,40.491148970080005,795.03864294,1
12604,1286,290061,181,35419.312078578056,513.02813149474,692.62861116,1
12605,1290,313281,179,14349.96374819028,11.7890146652,780.64692066,1
12606,1316,359775,178,13186.110711542318,10.3808069228,862.7023096600001,1
12607,1310,290091,185,14770.13824325198,11.12416231948,695.84005562,1
12608,1316,359763,178,13535.42499511184,9.93211930794,891.7612381600001,1
12609,1290,348114,175,19508.8938943099,14.16676619854,853.8351191200001,1
12610,1312,301746,184,6893.57639679882,5.15051568128,760.9597857599999,1
12611,1310,359751,177,16220.355051083621,11.550848783280001,907.42660324,1
12612,1330,336561,183,14514.83651267694,11.23687038794,801.58839698,1
12613,1298,290103,183,6216.180609814,6.47898572382,721.53303976,1
12614,1328,324954,184,15442.97428212812,16.278457368919998,788.54100802,1
12615,1340,290049,190,17946.6836308871,12.905204235500001,733.2647778,1
12616,1316,359715,178,22375.360878106658,16.0555168305,898.2846191,1
12617,1286,324918,177,8318.777191557241,5.90253885016,813.2317857600001,1
12618,1322,359763,179,59423.109277197786,40.41538758594,908.8278174999999,1
12619,1308,313347,182,13680.40453533244,9.85191794622,794.23424614,1
12620,1332,313347,186,9771.02239636254,7.203228987039999,780.83187308,1
12621,1332,348108,182,9278.15889885562,6.72950712404,883.4549048200001,1
12622,1360,336573,188,13183.74510852594,9.70939100208,833.17149214,1
12623,1334,290139,189,7086.5520060386,5.8426130084,730.63773818,1
12624,1320,382953,176,15048.88361456192,11.20709479254,993.1293016200001,1
12625,1344,313293,188,8151.7863230370995,60.93509397146,798.2247937,1
12626,1338,313281,187,37087.67602665016,26.69743076252,784.0780079799999,1
12627,1296,382905,172,15854.68733485328,11.36611168322,964.72954768,1
12628,1328,359793,180,13696.218440922781,9.52676659288,900.1242858,1
12629,1318,336477,181,31495.52585664182,23.31256768014,839.7106746400001,1
12630,1280,290115,180,6510.822976066281,4.9068174321399995,721.3057302,1
12631,1348,336483,186,19688.32265670558,15.32661959346,835.17239686,1
12632,1310,290163,185,5625.4462417832,4.59936380418,714.93771438,1
12633,1364,290061,194,18828.292348261297,14.56070616126,735.85822224,1
12634,1304,359793,176,9260.8415767446,7.348308372179999,900.1503810400001,1
12635,1332,313293,186,8928.312012537,26.62864466458,808.2023175,1
12636,1310,324900,181,81306.27830582582,57.13198503472,844.26634924,1
12637,1312,371352,176,65679.20989779597,45.69859472542,923.05310324,1
12638,1318,406185,173,25371.656387244682,18.575909624159998,997.59618262,1
12639,1314,348126,179,16919.45934226968,12.59454691096,827.58066676,1
12640,1336,406155,176,59022.1597657676,41.08764360316,1013.56751596,1
12641,1300,406161,170,10757.29449449434,7.75976580454,1007.61931754,1
12642,3762,162,89,2708383.5095936,113302.0122692438,27.5606349196,0
12643,32403,58137,220,1394945.771267411,107243.69987391679,66.0141227404,0
12644,9825,8636,120,1045187.5583107237,21547.62843947706,61.333330638999996,0
12645,3320,8830,100,948645.31367862,15431.404060303,69.05,0
12646,3308,11304,102,1264073.14942138,17747.2476701204,79.84,0
12647,3256,10586,100,1245480.977324,18267.8800236,77.35,0
12648,3234,10714,100,1276736.332954,18601.0500264,77.825,0
12649,3288,11478,102,1217376.10740126,17122.4999875746,80.2,0
12650,3246,10810,100,1238743.43436588,17973.1388619848,78.395,0
12651,3278,9198,100,1243854.63982168,20304.0501390406,70.575,0
12652,3304,8920,100,1138376.6481766598,19124.3622926506,69.38,0
