window,privesc_count,urg_sum,psh_sum,rst_sum,label
18390,1,1,0,0,0
18391,4,4,0,0,0
18392,2,2,0,0,0
18395,1,1,0,0,0
18397,9,9,0,0,0
18398,6,6,0,0,0
18399,1,1,0,0,0
18400,5,5,0,0,0
18402,1,1,0,0,0
18409,1,1,0,0,0
18410,4,4,0,0,0
18411,7,7,0,0,0
18412,8,8,0,0,0
18413,5,5,0,0,0
18414,5,5,0,0,0
18415,10,10,0,0,0
18416,9,9,0,0,0
18422,2,2,0,0,0
18423,2,2,0,0,0
18424,7,7,0,0,0
18425,5,5,0,0,0
18426,9,9,0,0,0
18427,4,4,0,0,0
18428,4,4,0,0,0
18429,30,30,0,0,0
18430,18,18,0,0,0
18431,14,14,0,0,0
18432,16,16,0,0,0
18433,5,5,0,0,0
18434,9,9,0,0,0
18435,3,3,0,0,0
18436,9,9,0,0,0
18437,9,9,0,0,0
18438,4,4,0,0,0
18439,17,17,0,0,0
18440,1,1,0,0,0
18441,8,8,0,0,0
18442,2,2,0,0,0
18444,1,1,0,0,0
18447,1,1,0,0,0
18448,1,1,0,0,0
18449,1,1,0,0,0
18450,2,2,0,0,0
18451,1,1,0,0,0
18452,13,13,0,0,0
18453,7,7,0,0,0
18454,13,13,0,0,0
18455,1,1,0,0,0
18457,3,3,0,0,0
18458,1,1,0,0,0
18459,3,3,0,0,0
18460,6,6,0,0,0
18461,1,1,0,0,0
18462,3,3,0,0,0
18463,16,16,0,0,0
18464,7,7,0,0,0
18467,1,1,0,0,0
18468,1,1,0,0,0
18470,2,2,0,0,0
18473,1,1,0,0,0
18475,1,1,0,0,0
18476,1,1,0,0,0
18478,3,3,0,0,0
18479,1,1,0,0,0
18480,13,13,0,0,0
18481,4,4,0,0,0
18482,5,5,0,0,0
18483,3,3,0,0,0
18484,1,1,0,0,0
18485,4,4,0,0,0
18486,3,3,0,0,0
18487,12,12,0,0,0
18488,8,8,0,0,0
18489,6,6,0,0,0
18490,14,14,0,0,0
18491,10,10,0,0,0
18493,6,6,0,0,0
18494,5,5,0,0,0
18495,7,7,0,0,0
18496,1,1,0,0,0
18497,2,2,0,0,0
18498,1,1,0,0,0
18499,3,3,0,0,0
18500,1,1,0,0,0
18501,6,6,0,0,0
18502,4,4,0,0,0
18504,5,5,0,0,0
18505,4,4,0,0,0
18506,12,12,0,0,0
18507,8,8,0,0,0
18508,4,4,0,0,0
18509,12,12,0,0,0
18510,2,2,0,0,0
18512,7,7,0,0,0
18513,9,9,0,0,0
18514,11,11,0,0,0
18515,6,6,0,0,0
18516,10,10,0,0,0
18517,6,6,0,0,0
18518,1,0,1,0,1
18521,2,0,2,0,1
18528,1,0,1,0,1
18529,3,3,0,0,0
18530,1,0,1,0,1
18532,1,0,1,0,1
18533,1,0,1,0,1
18535,2,2,0,0,0
18537,2,2,0,0,0
18538,2,2,0,0,0
18539,3,2,1,0,1
18543,1,0,1,0,1
18549,1,0,1,0,1
18552,2,0,2,0,1
18556,1,0,1,0,1
18557,1,0,1,0,1
18559,8,8,0,0,0
18560,4,4,0,0,0
18561,2,2,0,0,0
18565,1,0,1,0,1
18568,1,0,1,0,1
18570,1,0,1,0,1
18571,1,0,1,0,1
18572,1,0,1,0,1
18575,1,0,1,0,1
18580,2,2,0,0,0
18581,1,0,1,0,1
18584,2,2,0,0,0
18587,2,2,0,0,0
18588,1,1,0,0,0
18590,11,11,0,0,0
18591,10,10,0,0,0
18592,5,4,1,0,1
18593,1,0,1,0,1
18597,1,0,1,0,1
18601,1,0,1,0,1
18606,1,0,1,0,1
18610,1,0,1,0,1
18612,3,2,1,0,1
18613,2,2,0,0,0
18614,3,3,0,0,0
18615,9,9,0,0,0
18617,7,7,0,0,0
18621,5,4,1,0,1
18626,1,0,1,0,1
18629,1,0,1,0,1
18632,1,0,1,0,1
18635,1,0,1,0,1
18637,1,0,1,0,1
18638,1,0,1,0,1
18642,11,11,0,0,0
18643,6,6,0,0,0
18644,2,2,0,0,0
18645,1,0,1,0,1
18649,2,0,2,0,1
18651,1,0,1,0,1
18653,1,0,1,0,1
18656,1,0,1,0,1
18659,1,0,1,0,1
18664,17,17,0,0,0
18665,33,33,0,0,0
18666,1,1,0,0,0
18667,1,0,1,0,1
18668,1,0,1,0,1
18669,2,1,1,0,1
18672,1,0,1,0,1
18674,3,2,1,0,1
18678,1,0,1,0,1
18685,1,0,1,0,1
18686,10,10,0,0,0
18687,14,14,0,0,0
18688,1,0,1,0,1
18689,1,0,1,0,1
18692,1,0,1,0,1
18693,1,0,1,0,1
18697,1,0,1,0,1
18702,1,0,1,0,1
18705,1,1,0,0,0
18706,1,0,1,0,1
18707,4,4,0,0,0
18708,7,7,0,0,0
18709,1,0,1,0,1
18714,1,0,1,0,1
18718,1,0,1,0,1
18721,1,0,1,0,1
18723,1,0,1,0,1
18724,1,0,1,0,1
18726,1,0,1,0,1
18728,3,3,0,0,0
18729,8,8,0,0,0
18730,6,6,0,0,0
18731,1,1,0,0,0
18732,1,1,0,0,0
18735,1,1,0,0,0
18736,2,2,0,0,0
18738,2,2,0,0,0
18741,1,0,1,0,1
18744,2,1,1,0,1
18749,1,0,1,0,1
18754,1,0,1,0,1
18757,1,0,1,0,1
18760,1,0,1,0,1
18761,1,0,1,0,1
18762,2,2,0,0,0
18763,2,2,0,0,0
18764,5,5,0,0,0
18765,10,10,0,0,0
18766,7,7,0,0,0
18767,1,0,1,0,1
18769,1,0,1,0,1
18774,1,0,1,0,1
18777,1,0,1,0,1
18779,1,0,1,0,1
18780,2,1,1,0,1
18784,1,0,1,0,1
18788,3,3,0,0,0
18789,1,1,0,0,0
18790,1,1,0,0,0
18792,1,1,0,0,0
18795,1,1,0,0,0
18796,1,1,0,0,0
18798,3,3,0,0,0
18800,1,1,0,0,0
18801,1,1,0,0,0
18803,2,2,0,0,0
18804,3,3,0,0,0
18805,6,6,0,0,0
18807,6,6,0,0,0
18808,3,3,0,0,0
18809,2,2,0,0,0
18810,6,6,0,0,0
18811,10,10,0,0,0
18812,11,11,0,0,0
18813,1,1,0,0,0
18814,6,6,0,0,0
18815,3,3,0,0,0
18816,8,8,0,0,0
18817,5,5,0,0,0
18818,5,5,0,0,0
18819,8,8,0,0,0
18820,11,11,0,0,0
18821,3,3,0,0,0
18822,4,4,0,0,0
18823,4,4,0,0,0
18824,9,9,0,0,0
18825,10,10,0,0,0
18826,10,10,0,0,0
18827,10,10,0,0,0
18829,6,6,0,0,0
18830,8,8,0,0,0
18831,6,6,0,0,0
18833,10,10,0,0,0
18834,7,7,0,0,0
18835,5,5,0,0,0
18836,17,17,0,0,0
18837,3,3,0,0,0
18838,1,1,0,0,0
18839,2,2,0,0,0
18841,1,1,0,0,0
18842,1,1,0,0,0
18843,3,3,0,0,0
18844,2,2,0,0,0
18846,1,1,0,0,0
18851,3,3,0,0,0
18852,4,4,0,0,0
18853,21,21,0,0,0
18854,4,4,0,0,0
18855,1,1,0,0,0
18856,5,5,0,0,0
18857,6,6,0,0,0
18858,8,8,0,0,0
18859,3,3,0,0,0
18860,10,9,0,0,0
18862,1,1,0,0,0
18864,2,2,0,0,0
18866,1,1,0,0,0
18867,2,2,0,0,0
18871,1,1,0,0,0
18872,1,1,0,0,0
18873,4,4,0,0,0
18874,15,15,0,0,0
18875,10,10,0,0,0
18876,1,1,0,0,0
18877,8,8,0,0,0
18878,9,9,0,0,0
18879,13,13,0,0,0
18880,27,27,0,0,0
18881,3,3,0,0,0
18882,2,2,0,0,0
18884,4,4,0,0,0
18885,15,15,0,0,0
18886,22,22,0,0,0
18887,26,26,0,0,0
18888,33,33,0,0,0
18889,6,6,0,0,0
18890,2,2,0,0,0
18892,2,2,0,0,0
18893,3,3,0,0,0
18894,1,1,0,0,0
18897,2,2,0,0,0
18898,2,2,0,0,0
18899,6,6,0,0,0
18902,1,1,0,0,0
18905,2,2,0,0,0
18906,3,3,0,0,0
18907,1,1,0,0,0
18911,5,5,0,0,0
18912,1,1,0,0,0
18913,5,5,0,0,0
18914,7,7,0,0,0
18915,1,1,0,0,0
18916,2,2,0,0,0
18917,3,3,0,0,0
18918,7,7,0,0,0
18919,11,11,0,0,0
18920,7,7,0,0,0
18922,1,1,0,0,0
18923,6,6,0,0,0
18926,2,2,0,0,0
18930,5,5,0,0,0
18931,1,1,0,0,0
18932,6,6,0,0,0
18933,3,3,0,0,0
18934,6,6,0,0,0
18935,19,19,0,0,0
18936,9,9,0,0,0
18940,1,1,0,0,0
18943,1,1,0,0,0
18944,4,4,0,0,0
18945,5,5,0,0,0
18946,12,12,0,0,0
18947,8,8,0,0,0
18948,4,4,0,0,0
18949,1,1,0,0,0
18950,19,19,0,0,0
18951,10,10,0,0,0
18952,8,8,0,0,0
18953,6,6,0,0,0
18954,31,31,0,0,0
18955,19,19,0,0,0
18956,2,2,0,0,0
18961,12,12,0,0,0
18962,7,7,0,0,0
18963,3,3,0,0,0
18964,4,4,0,0,0
18966,5,5,0,0,0
18967,3,3,0,0,0
18969,1,1,0,0,0
18975,5,5,0,0,0
18976,17,17,0,0,0
18977,16,16,0,0,0
18978,22,22,0,0,0
18979,2,2,0,0,0
18980,15,15,0,0,0
18981,2,2,0,0,0
18982,13,13,0,0,0
18986,4,4,0,0,0
18991,6,6,0,0,0
18992,10,10,0,0,0
18993,9,9,0,0,0
18994,20,20,0,0,0
18995,21,21,0,0,0
18996,1,1,0,0,0
18997,2,2,0,0,0
18998,2,2,0,0,0
18999,3,3,0,0,0
19000,13,12,0,0,0
19001,17,17,0,0,0
19002,24,24,0,0,0
19003,18,18,0,0,0
19004,7,7,0,0,0
19006,3,3,0,0,0
19007,2,2,0,0,0
19011,4,4,0,0,0
19012,10,10,0,0,0
19013,8,8,0,0,0
19014,7,7,0,0,0
19015,2,2,0,0,0
19016,4,4,0,0,0
19017,2,2,0,0,0
19022,1,1,0,0,0
19024,3,3,0,0,0
19027,5,5,0,0,0
19028,10,10,0,0,0
19029,9,9,0,0,0
19033,1,1,0,0,0
19036,1,0,1,0,1
19038,1,0,1,0,1
19042,2,0,2,0,1
19047,1,0,1,0,1
19053,1,0,1,0,1
19055,2,1,1,0,1
19058,12,12,0,0,0
19059,1,1,0,0,0
19061,2,2,0,0,0
19062,19,19,0,0,0
19063,11,11,0,0,0
19064,15,15,0,0,0
19067,1,1,0,0,0
19068,1,0,1,0,1
19069,1,0,1,0,1
19070,1,0,1,0,1
19071,1,1,0,0,0
19073,1,0,1,0,1
19076,1,0,1,0,1
19084,1,0,1,0,1
19086,3,2,1,0,1
19088,1,1,0,0,0
19089,1,1,0,0,0
19090,4,4,0,0,0
19091,4,4,0,0,0
19092,2,2,0,0,0
19095,1,0,1,0,1
19097,1,0,1,0,1
19099,1,0,1,0,1
19100,1,0,1,0,1
19102,1,0,1,0,1
19106,1,0,1,0,1
19108,1,0,1,0,1
19112,1,1,0,0,0
19114,2,2,0,0,0
19116,1,1,0,0,0
19117,1,1,0,0,0
19118,2,2,0,0,0
19119,10,10,0,0,0
19120,2,1,1,0,1
19126,1,0,1,0,1
19128,1,0,1,0,1
19130,1,0,1,0,1
19134,1,0,1,0,1
19136,1,0,1,0,1
19137,1,0,1,0,1
19139,1,1,0,0,0
19140,2,2,0,0,0
19141,1,1,0,0,0
19142,3,3,0,0,0
19143,3,3,0,0,0
19146,2,2,0,0,0
19150,3,3,0,0,0
19151,14,14,0,0,0
19152,14,13,1,0,1
19155,1,1,0,0,0
19156,1,0,1,0,1
19160,1,0,1,0,1
19161,1,1,0,0,0
19166,1,0,1,0,1
19167,1,1,0,0,0
19168,1,1,0,0,0
19169,1,0,1,0,1
19171,1,0,1,0,1
19172,12,12,0,0,0
19173,10,10,0,0,0
19174,10,10,0,0,0
19175,3,2,1,0,1
19179,1,0,1,0,1
19184,1,0,1,0,1
19186,1,0,1,0,1
19189,1,0,1,0,1
19192,1,0,1,0,1
19194,1,0,1,0,1
19195,13,13,0,0,0
19196,7,7,0,0,0
19198,1,0,1,0,1
19205,1,0,1,0,1
19210,1,0,1,0,1
19211,1,0,1,0,1
19212,2,1,1,0,1
19214,1,0,1,0,1
19216,5,4,1,0,1
19217,4,4,0,0,0
19218,1,1,0,0,0
19219,1,1,0,0,0
19220,6,6,0,0,0
19221,1,1,0,0,0
19222,1,1,0,0,0
19224,5,5,0,0,0
19225,3,3,0,0,0
19226,3,3,0,0,0
19227,2,2,0,0,0
19228,1,1,0,0,0
19229,1,0,1,0,1
19232,1,1,0,0,0
19233,2,0,2,0,1
19235,2,1,1,0,1
19236,1,0,1,0,1
19237,1,1,0,0,0
19239,1,1,0,0,0
19240,2,1,1,0,1
19244,1,1,0,0,0
19245,1,0,1,0,1
19247,2,2,0,0,0
19250,7,7,0,0,0
19251,14,14,0,0,0
19252,12,12,0,0,0
19253,3,3,0,0,0
19254,1,0,1,0,1
19258,1,0,1,0,1
19261,1,0,1,0,1
19263,1,0,1,0,1
19264,1,0,1,0,1
19265,1,1,0,0,0
19266,2,1,1,0,1
19268,1,1,0,0,0
19272,1,0,1,0,1
19273,10,10,0,0,0
19274,34,34,0,0,0
19275,34,34,0,0,0
19276,17,17,0,0,0
19277,8,8,0,0,0
19278,14,14,0,0,0
19279,12,12,0,0,0
19280,17,17,0,0,0
19281,3,3,0,0,0
19282,2,2,0,0,0
19283,7,7,0,0,0
19284,10,10,0,0,0
19288,1,1,0,0,0
19289,1,1,0,0,0
19291,13,13,0,0,0
19292,3,3,0,0,0
19293,2,2,0,0,0
19294,1,1,0,0,0
19295,3,3,0,0,0
19297,2,2,0,0,0
19298,7,7,0,0,0
19299,15,15,0,0,0
19300,9,9,0,0,0
19302,5,5,0,0,0
19303,3,3,0,0,0
19304,2,2,0,0,0
19305,13,13,0,0,0
19306,5,5,0,0,0
19307,24,24,0,0,0
19308,1,1,0,0,0
19309,8,8,0,0,0
19310,6,6,0,0,0
19311,6,6,0,0,0
19312,16,16,0,0,0
19313,14,14,0,0,0
19314,16,16,0,0,0
19315,8,8,0,0,0
19316,1,1,0,0,0
19317,6,6,0,0,0
19318,4,4,0,0,0
19320,2,2,0,0,0
19323,2,2,0,0,0
19324,3,3,0,0,0
19325,7,7,0,0,0
19326,1,1,0,0,0
19328,5,5,0,0,0
19329,4,4,0,0,0
19330,3,3,0,0,0
19331,4,4,0,0,0
19332,3,3,0,0,0
19333,3,3,0,0,0
19334,13,13,0,0,0
19335,12,12,0,0,0
19336,1,1,0,0,0
19337,2,2,0,0,0
19340,8,8,0,0,0
19345,1,1,0,0,0
19349,1,1,0,0,0
19351,1,1,0,0,0
19353,1,1,0,0,0
19354,1,1,0,0,0
19355,6,6,0,0,0
19356,14,14,0,0,0
19357,7,7,0,0,0
19358,10,10,0,0,0
19359,19,19,0,0,0
19361,6,6,0,0,0
19362,7,7,0,0,0
19363,1,1,0,0,0
19364,3,3,0,0,0
19365,2,2,0,0,0
19367,3,3,0,0,0
19368,3,3,0,0,0
19369,2,2,0,0,0
19370,1,1,0,0,0
19371,2,2,0,0,0
19372,9,9,0,0,0
19373,12,12,0,0,0
19374,11,11,0,0,0
19378,3,3,0,0,0
19380,3,3,0,0,0
19381,3,3,0,0,0
19382,11,11,0,0,0
19383,3,3,0,0,0
19384,7,7,0,0,0
19385,1,1,0,0,0
19386,1,1,0,0,0
19387,4,4,0,0,0
19388,6,6,0,0,0
19389,6,6,0,0,0
19390,31,31,0,0,0
19391,8,8,0,0,0
19392,1,1,0,0,0
19393,1,1,0,0,0
19394,3,3,0,0,0
19396,3,3,0,0,0
19397,1,1,0,0,0
19398,11,11,0,0,0
19399,5,5,0,0,0
19401,5,5,0,0,0
19402,4,4,0,0,0
19405,2,2,0,0,0
19406,4,4,0,0,0
19407,3,3,0,0,0
19408,3,3,0,0,0
19409,15,15,0,0,0
19410,30,30,0,0,0
19411,28,28,0,0,0
19412,21,21,0,0,0
19413,3,3,0,0,0
19414,10,10,0,0,0
19415,3,3,0,0,0
19416,3,3,0,0,0
19417,6,6,0,0,0
19418,10,10,0,0,0
19419,2,2,0,0,0
19420,20,20,0,0,0
19421,25,25,0,0,0
19422,4,4,0,0,0
19423,10,10,0,0,0
19424,4,4,0,0,0
19425,37,37,0,0,0
19426,1,1,0,0,0
19427,5,5,0,0,0
19428,2,2,0,0,0
19430,2,2,0,0,0
19431,2,2,0,0,0
19432,1,1,0,0,0
19433,1,1,0,0,0
19436,1,1,0,0,0
19438,2,2,0,0,0
19441,2,2,0,0,0
19447,2,2,0,0,0
19448,2,2,0,0,0
19449,3,3,0,0,0
19455,1,1,0,0,0
19458,1,1,0,0,0
19459,1,1,0,0,0
19462,1,1,0,0,0
19466,4,4,0,0,0
19472,1,1,0,0,0
19475,2,2,0,0,0
19476,1,1,0,0,0
19478,2,2,0,0,0
19480,1,1,0,0,0
19489,4,4,0,0,0
19490,3,3,0,0,0
19491,2,2,0,0,0
19493,1,1,0,0,0
19499,2,2,0,0,0
19500,2,2,0,0,0
19501,1,1,0,0,0
19503,9,9,0,0,0
19506,2,2,0,0,0
19507,1,1,0,0,0
19514,6,6,0,0,0
19517,2,2,0,0,0
19526,1,1,0,0,0
19532,2,2,0,0,0
19539,1,1,0,0,0
19540,1,1,0,0,0
19543,2,2,0,0,0
19544,6,6,0,0,0
19545,2,2,0,0,0
19546,2,2,0,0,0
19548,2,2,0,0,0
19550,1,1,0,0,0
19551,1,1,0,0,0
19555,4,4,0,0,0
19556,2,2,0,0,0
19560,1,1,0,0,0
19569,2,2,0,0,0
19570,2,2,0,0,0
19574,1,1,0,0,0
19577,1,1,0,0,0
19580,1,1,0,0,0
19585,2,2,0,0,0
19587,5,5,0,0,0
19588,1,1,0,0,0
19589,3,3,0,0,0
19598,1,1,0,0,0
19599,3,3,0,0,0
19600,4,4,0,0,0
19601,3,3,0,0,0
19602,2,2,0,0,0
19605,1,1,0,0,0
19614,1,1,0,0,0
19615,1,1,0,0,0
19622,5,5,0,0,0
19625,2,2,0,0,0
19627,2,2,0,0,0
19634,1,1,0,0,0
19636,1,1,0,0,0
19638,1,1,0,0,0
19639,3,3,0,0,0
19653,1,1,0,0,0
19654,1,1,0,0,0
19660,4,4,0,0,0
19662,1,1,0,0,0
19664,1,1,0,0,0
19667,4,4,0,0,0
19668,1,1,0,0,0
19671,1,1,0,0,0
19672,1,1,0,0,0
19674,2,2,0,0,0
19680,1,1,0,0,0
19684,2,2,0,0,0
19686,1,1,0,0,0
19687,1,1,0,0,0
19691,2,2,0,0,0
19693,1,1,0,0,0
19701,2,2,0,0,0
19715,1,1,0,0,0
19732,2,2,0,0,0
19733,2,2,0,0,0
19736,2,2,0,0,0
19737,3,3,0,0,0
19740,2,2,0,0,0
19741,2,2,0,0,0
19742,3,3,0,0,0
19743,3,3,0,0,0
19744,4,4,0,0,0
19745,1,1,0,0,0
19746,5,5,0,0,0
19747,8,8,0,0,0
19748,5,5,0,0,0
19749,2,2,0,0,0
19750,3,3,0,0,0
19751,4,4,0,0,0
19752,7,7,0,0,0
19756,2,2,0,0,0
19757,3,3,0,0,0
19758,2,2,0,0,0
19760,2,2,0,0,0
19763,1,1,0,0,0
19764,1,1,0,0,0
19766,2,2,0,0,0
19768,1,1,0,0,0
19769,2,2,0,0,0
19773,2,2,0,0,0
19776,3,3,0,0,0
19778,1,1,0,0,0
19785,2,2,0,0,0
19786,2,2,0,0,0
19787,1,1,0,0,0
19788,1,1,0,0,0
19789,1,1,0,0,0
19793,2,2,0,0,0
19794,1,1,0,0,0
19795,1,1,0,0,0
19796,1,1,0,0,0
19809,1,1,0,0,0
19812,1,1,0,0,0
19813,3,3,0,0,0
19818,1,1,0,0,0
19819,2,2,0,0,0
19820,1,1,0,0,0
19822,3,3,0,0,0
19828,1,1,0,0,0
19832,2,2,0,0,0
19839,2,2,0,0,0
19844,1,1,0,0,0
19846,4,4,0,0,0
19847,2,2,0,0,0
19857,3,3,0,0,0
19858,4,4,0,0,0
19859,1,1,0,0,0
19860,3,3,0,0,0
19861,2,2,0,0,0
19876,1,1,0,0,0
19885,1,1,0,0,0
19894,2,2,0,0,0
19910,2,2,0,0,0
19913,1,1,0,0,0
19915,1,1,0,0,0
19916,1,1,0,0,0
19917,2,2,0,0,0
19918,3,3,0,0,0
19923,2,2,0,0,0
19925,1,1,0,0,0
19928,3,3,0,0,0
19932,1,1,0,0,0
19935,1,1,0,0,0
19936,2,2,0,0,0
19937,1,1,0,0,0
19938,2,2,0,0,0
19939,1,1,0,0,0
19940,1,1,0,0,0
19943,2,2,0,0,0
19946,1,1,0,0,0
19949,1,1,0,0,0
19950,1,1,0,0,0
19955,1,1,0,0,0
19960,1,1,0,0,0
19963,1,1,0,0,0
19964,1,1,0,0,0
19965,1,1,0,0,0
19971,1,1,0,0,0
19981,1,1,0,0,0
19982,1,1,0,0,0
19985,1,1,0,0,0
19993,2,2,0,0,0
20001,1,1,0,0,0
20003,1,1,0,0,0
20004,7,7,0,0,0
20005,1,1,0,0,0
20006,1,1,0,0,0
20008,1,1,0,0,0
20010,2,2,0,0,0
20011,1,1,0,0,0
20012,2,2,0,0,0
20014,1,1,0,0,0
20015,3,3,0,0,0
20020,2,2,0,0,0
20022,4,4,0,0,0
20023,2,2,0,0,0
20026,5,5,0,0,0
20027,2,2,0,0,0
20030,8,8,0,0,0
20031,1,1,0,0,0
20045,2,2,0,0,0
20047,1,1,0,0,0
20048,1,1,0,0,0
20052,2,2,0,0,0
20062,2,2,0,0,0
20073,3,3,0,0,0
20076,2,2,0,0,0
20079,1,1,0,0,0
20081,3,3,0,0,0
20082,5,5,0,0,0
20083,3,3,0,0,0
20084,5,5,0,0,0
20086,3,3,0,0,0
20093,3,3,0,0,0
20099,2,2,0,0,0
20103,1,1,0,0,0
20104,1,1,0,0,0
20106,1,1,0,0,0
20107,1,1,0,0,0
20109,1,1,0,0,0
20118,2,2,0,0,0
20130,2,2,0,0,0
20133,2,2,0,0,0
20135,1,1,0,0,0
20136,1,1,0,0,0
20137,2,2,0,0,0
20139,1,1,0,0,0
20142,1,1,0,0,0
20147,2,2,0,0,0
20148,1,1,0,0,0
20149,2,2,0,0,0
20159,2,2,0,0,0
20162,9,9,0,0,0
20167,1,1,0,0,0
20168,1,1,0,0,0
20172,1,1,0,0,0
20189,3,3,0,0,0
20193,3,3,0,0,0
20197,3,3,0,0,0
20198,1,1,0,0,0
20199,1,1,0,0,0
20202,1,1,0,0,0
20204,4,4,0,0,0
20208,1,1,0,0,0
20211,1,1,0,0,0
20212,1,1,0,0,0
20217,1,1,0,0,0
20220,1,1,0,0,0
20229,1,1,0,0,0
20232,4,4,0,0,0
20237,1,1,0,0,0
20239,2,2,0,0,0
20243,1,1,0,0,0
20246,1,1,0,0,0
20248,1,1,0,0,0
20249,2,2,0,0,0
20251,1,1,0,0,0
20252,1,1,0,0,0
20253,1,1,0,0,0
20261,1,1,0,0,0
20273,4,4,0,0,0
20274,1,1,0,0,0
20275,3,3,0,0,0
20276,2,2,0,0,0
20277,4,4,0,0,0
20278,11,11,0,0,0
20279,7,7,0,0,0
20280,1,1,0,0,0
20281,5,5,0,0,0
20282,4,4,0,0,0
20283,5,5,0,0,0
20284,9,9,0,0,0
20285,5,5,0,0,0
20286,5,5,0,0,0
20287,3,3,0,0,0
20288,3,3,0,0,0
20289,5,5,0,0,0
20290,6,6,0,0,0
20291,10,10,0,0,0
20292,4,4,0,0,0
20293,10,10,0,0,0
20294,4,4,0,0,0
20295,6,6,0,0,0
20296,6,6,0,0,0
20297,8,8,0,0,0
20298,3,3,0,0,0
20299,10,10,0,0,0
20300,8,8,0,0,0
20301,12,12,0,0,0
20302,4,4,0,0,0
20303,1,1,0,0,0
20307,2,2,0,0,0
20313,1,1,0,0,0
20314,1,1,0,0,0
20315,1,1,0,0,0
20321,1,1,0,0,0
20322,3,3,0,0,0
20323,1,1,0,0,0
20324,1,1,0,0,0
20325,2,2,0,0,0
20326,1,1,0,0,0
20327,1,1,0,0,0
20328,1,1,0,0,0
20334,2,2,0,0,0
20336,1,1,0,0,0
20350,1,1,0,0,0
20352,1,1,0,0,0
20353,1,1,0,0,0
20354,1,1,0,0,0
20355,1,1,0,0,0
20360,3,3,0,0,0
20361,1,1,0,0,0
20362,1,1,0,0,0
20367,2,2,0,0,0
20369,1,1,0,0,0
20370,1,1,0,0,0
20372,1,1,0,0,0
20373,3,3,0,0,0
20375,4,4,0,0,0
20382,1,1,0,0,0
20391,4,4,0,0,0
20392,5,5,0,0,0
20393,2,2,0,0,0
20399,1,1,0,0,0
20400,1,1,0,0,0
20406,1,1,0,0,0
20407,1,1,0,0,0
20408,1,1,0,0,0
20409,1,1,0,0,0
20410,1,1,0,0,0
20411,1,1,0,0,0
20415,2,2,0,0,0
20416,2,2,0,0,0
20420,1,1,0,0,0
20421,2,2,0,0,0
20429,1,1,0,0,0
20432,5,5,0,0,0
20435,1,1,0,0,0
20436,1,1,0,0,0
20437,1,1,0,0,0
20438,7,7,0,0,0
20440,3,3,0,0,0
20441,17,17,0,0,0
20442,5,5,0,0,0
20443,11,11,0,0,0
20447,1,1,0,0,0
20449,1,1,0,0,0
20454,1,1,0,0,0
20458,5,5,0,0,0
20465,4,4,0,0,0
20466,2,2,0,0,0
20467,5,5,0,0,0
20468,8,8,0,0,0
20469,4,4,0,0,0
20471,1,1,0,0,0
20476,2,2,0,0,0
20478,1,1,0,0,0
20483,2,2,0,0,0
20484,5,5,0,0,0
20485,5,5,0,0,0
20486,4,4,0,0,0
20489,1,1,0,0,0
20490,1,1,0,0,0
20491,1,1,0,0,0
20493,1,1,0,0,0
20494,2,2,0,0,0
20496,1,1,0,0,0
20498,1,1,0,0,0
20499,1,1,0,0,0
20510,2,2,0,0,0
20512,1,1,0,0,0
20516,2,2,0,0,0
20517,3,3,0,0,0
20518,2,2,0,0,0
20520,2,2,0,0,0
20530,1,1,0,0,0
20539,2,2,0,0,0
20540,11,11,0,0,0
20541,1,1,0,0,0
20542,4,4,0,0,0
20543,13,13,0,0,0
20544,1,1,0,0,0
20545,2,2,0,0,0
20548,1,1,0,0,0
20549,3,3,0,0,0
20554,2,2,0,0,0
20555,2,2,0,0,0
20556,2,2,0,0,0
20557,2,2,0,0,0
20558,3,3,0,0,0
20561,2,2,0,0,0
20568,2,2,0,0,0
20571,2,2,0,0,0
20585,2,2,0,0,0
20586,2,2,0,0,0
20587,3,3,0,0,0
20588,1,1,0,0,0
20590,2,2,0,0,0
20595,2,2,0,0,0
20608,9,9,0,0,0
20611,2,2,0,0,0
20612,3,3,0,0,0
20613,5,5,0,0,0
20614,7,7,0,0,0
20615,7,7,0,0,0
20616,8,8,0,0,0
20617,1,1,0,0,0
20630,1,1,0,0,0
20631,1,1,0,0,0
20635,1,1,0,0,0
20638,1,1,0,0,0
20639,1,1,0,0,0
20640,2,2,0,0,0
20641,2,2,0,0,0
20643,2,2,0,0,0
20646,2,2,0,0,0
20647,2,2,0,0,0
20648,3,3,0,0,0
20649,1,1,0,0,0
20657,1,1,0,0,0
20660,1,1,0,0,0
20663,1,1,0,0,0
20669,4,4,0,0,0
20670,3,3,0,0,0
20673,1,1,0,0,0
20674,1,1,0,0,0
20676,3,3,0,0,0
20683,5,5,0,0,0
20684,4,4,0,0,0
20685,3,3,0,0,0
20686,1,1,0,0,0
20687,3,3,0,0,0
20688,8,8,0,0,0
20692,1,1,0,0,0
20709,3,3,0,0,0
20713,4,4,0,0,0
20714,1,1,0,0,0
20720,1,1,0,0,0
20721,1,1,0,0,0
20722,1,1,0,0,0
20723,1,1,0,0,0
20724,1,1,0,0,0
20725,1,1,0,0,0
20728,1,1,0,0,0
20729,2,2,0,0,0
20730,1,1,0,0,0
20731,1,1,0,0,0
20732,2,2,0,0,0
20733,2,2,0,0,0
20734,10,10,0,0,0
20735,2,2,0,0,0
