window,avg_asymmetry,max_asymmetry,asymmetry_entropy,down_up_ratio,init_win_fwd,label
15362,0.40173849975865683,0.9772727272727273,2.9526291922749683,0.64,3489.3,0
15363,0.5810097027524717,0.9646518592463189,3.158439073384034,0.62,4269.6,0
15364,0.5613444657420578,0.9848484848484849,3.0363002608758225,0.64,3123.52,0
15365,0.527927161945017,0.9959677419354839,2.8441074513870856,0.56,3877.84,0
15366,0.5468772608193152,0.9736842105263158,2.8628795716146804,0.54,6349.04,0
15367,0.30239673421519114,0.9984639016897081,2.2892624999943503,0.68,7127.58,0
15368,0.61120068423654,0.996078431372549,2.315001629550409,0.34,2823.76,0
15369,0.4223788927631526,0.9999497436928334,2.9649749254359046,0.62,4548.9,0
15370,0.5235456359437078,0.9473684210526315,3.121076880026372,0.92,8263.66,0
15371,0.5453053095095473,0.98,3.1694007015168943,0.6,17268.9,0
15372,0.4696534443296021,0.9473684210526315,3.080240000427044,0.72,9507.18,0
15373,0.40087706986385774,0.9278792753456663,2.9775587350977184,0.94,3517.12,0
15374,0.4769715725523726,0.9833333333333333,3.1163002608758226,0.74,7590.4,0
15375,0.5031716130136067,0.96875,2.194247756139261,0.42,869.2,0
15376,0.4104276877966231,0.9999497436928334,2.846803438866068,0.74,8496.08,0
15377,0.5980346709699574,0.9975490196078431,2.77813024533015,0.78,11646.42,0
15378,0.4218716763338305,0.9984639016897081,2.803590820407828,0.66,3168.38,0
15379,0.5143118961502341,0.9999497436928334,2.470170131146686,0.68,4053.42,0
15380,0.3147004701943895,0.9994874423372629,2.365271182773426,0.76,3755.82,0
15381,0.4816042573690589,0.9983660130718954,2.727920023093955,0.52,2921.76,0
15382,0.4383181547578332,0.9863013698630136,2.2085602042529042,0.48,5998.9,0
15383,0.42427269119285166,0.972972972972973,3.097014811252441,0.66,2788.26,0
15384,0.4118166188541683,0.9772727272727273,3.0223080613822484,0.58,5228.4,0
15385,0.4057918766712303,0.9230769230769231,2.4503230548188863,0.96,451.58,0
15386,0.4115410662252251,0.9772727272727273,2.760061254912989,0.62,3645.06,0
15387,0.5529236049599007,0.9995173745173745,2.6373335228343384,0.5,2664.42,0
15388,0.6011551177121073,0.9995173745173745,2.3711326415521947,0.82,4194.62,0
15389,0.5707491878357416,0.6505050505050505,1.6382443724214193,1.02,25.62,0
15390,0.564462438659608,0.9230769230769231,2.6842558034394965,0.78,5925.84,0
15391,0.5854809951259505,0.7833622183708839,2.6550138841855815,1.0,-1.0,0
15392,0.646619751652921,0.9230769230769231,2.5307848065449714,0.9,614.12,0
15393,0.5152596303480096,0.9772727272727273,2.9652678811899555,0.7,16960.18,0
15394,0.5203130814435943,0.8194993412384717,3.034302951473625,1.0,-1.0,0
15395,0.5879445836954149,0.9230769230769231,2.629158053396227,0.98,1.66,0
15396,0.5212388053635124,0.9777165373968127,3.0671607439940303,0.8,7037.68,0
15397,0.5665107818642585,0.9473684210526315,2.5932696895151084,0.98,165.56,0
15398,0.6033796866695968,0.9830508474576272,2.905658881363033,0.5,17829.98,0
15399,0.43923818889467564,0.9669490974293227,2.9314834846217557,0.96,1751.06,0
15400,0.44301778316363266,0.96875,2.6162539951143433,0.64,10740.94,0
15401,0.49421118710856504,0.9230769230769231,3.117460690678691,0.76,6423.28,0
15402,0.6264324740759936,0.9880952380952381,3.087265190592153,0.4,14636.86,0
15403,0.44418276086149844,0.9230769230769231,2.8687167455897664,0.98,7.7,0
15404,0.5047634658851711,0.9736842105263158,2.8975314422316987,0.84,1777.6,0
15405,0.45312692677665933,0.9980694980694981,3.0072651905921526,0.58,12731.34,0
15406,0.5954924840781756,0.9880952380952381,3.0586885704510975,0.56,7612.7,0
15407,0.5573346617259278,0.9959677419354839,3.12451317370982,0.5,9720.34,0
15408,0.41590153411508624,0.9984639016897081,2.758239073360185,0.84,7.24,0
15409,0.5210634995311589,0.9981851179673321,2.952711364394162,0.58,6519.62,0
15410,0.46099403109918347,0.9814814814814815,1.932396072422482,0.4,2700.36,0
15411,0.39389893415624316,0.9999497436928334,2.6631694267731056,0.54,7280.2,0
15412,0.4494922194607107,0.9999497436928334,2.912254064401725,0.68,3535.46,0
15413,0.38329213581873434,0.987012987012987,2.833411192621124,0.6,3441.8,0
15414,0.7036576914800137,0.9951168046104185,2.732376393624435,0.6,5583.72,0
15415,0.36407076036332,0.7759398496240602,3.0900993795936786,0.84,1.4,0
15416,0.44402746176712815,0.9772727272727273,3.114764703199709,0.82,1354.8,0
15417,0.45716158584506966,0.9406392694063926,3.0369652439074915,0.6,3295.12,0
15418,0.3876627665927031,0.9230769230769231,3.0428088200616727,0.66,1811.72,0
15419,0.5565916923370792,0.9715305061243356,3.139666953156441,0.5,3622.66,0
15420,0.4817268009143596,0.9879434172488557,3.1419878127621783,0.74,2806.08,0
15421,0.40337568209691965,0.9561467653131452,3.027042986391109,0.82,2309.06,0
15422,0.31099902298736337,0.9230769230769231,2.8463701301561803,0.7,1769.48,0
15423,0.38699529207479266,0.9230769230769231,2.8810768800263724,0.68,5705.68,0
15424,0.38818868742065626,0.8014018691588785,2.832305642071428,0.9,-1.0,0
15425,0.3555893159228853,0.8111533586818758,3.1672651905921523,0.74,7.64,0
15426,0.3736789538483144,0.9230769230769231,3.0350016295504094,0.72,1616.02,0
15427,0.42404503349542244,0.9230769230769231,3.180365631233225,0.5,5092.86,0
15428,0.4547204755966641,0.9736842105263158,3.0251422503837744,0.52,2726.1,0
15429,0.42694454883268124,0.9833333333333333,2.988172821744488,0.72,2215.42,0
15430,0.4025169706650067,0.945054945054945,2.8634540899094487,0.66,5529.5,0
15431,0.7625979274279473,0.9984591679506933,1.90786885835739,0.38,21621.72,0
15432,0.5410564520254796,0.9984639016897081,2.535854381449571,0.96,9351.56,0
15433,0.3052124863190269,0.9285714285714286,2.515923982852401,0.86,4469.58,0
15434,0.5892358834229031,0.9895833333333334,2.6543176736232814,0.94,9862.42,0
15435,0.5411079302193487,0.9962697274031563,2.880436382786232,0.56,6995.68,0
15436,0.48335698295099794,0.9980694980694981,2.956300260875822,0.5,15534.8,0
15437,0.45158707412989085,0.9772727272727273,3.073466071874297,0.8,6455.98,0
15438,0.6561902270244486,0.9975490196078431,2.89206299395076,0.68,5748.4,0
15439,0.474089846724857,0.9699074074074074,2.986323864394701,0.62,908.46,0
15440,0.47794804107815425,0.9830954395349472,2.9418674938642217,0.66,8267.62,0
15441,0.457593571342331,0.9909932234072942,2.883590820407828,0.56,11905.84,0
15442,0.4684202249536353,0.994535519125683,2.0293198683814304,0.56,2611.78,0
15443,0.19831741904051373,0.9473684210526315,1.8622357727910694,0.94,222.9,0
15444,0.2879773443056851,0.9230769230769231,1.8927536729309715,0.82,2419.34,0
15445,0.5524763843665554,0.9984639016897081,2.8020516450670536,0.54,2089.88,0
15446,0.602332385756081,0.9772727272727273,2.347346975823351,0.32,3085.5,1
15447,0.2645649378038177,0.96875,1.9713464332493889,0.8,1919.42,0
15448,0.501257089113669,0.9772727272727273,2.239082872207646,0.5,8113.3,1
15449,0.5500489918024525,0.9999497436928334,2.38568006557109,0.5,8464.36,0
15450,0.4489074180409656,0.9983818770226537,0.6211884030780175,0.9,1527.2,1
15451,0.4355555555555555,0.4444444444444444,0.14144054254182067,1.02,1011.42,1
15452,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15453,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15454,0.4444444444444444,0.4444444444444444,0.0,1.0,983.04,1
15455,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15456,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15457,0.4355555555555555,0.4444444444444444,0.14144054254182067,0.98,1008.06,1
15458,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15459,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15460,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15461,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15462,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15463,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1003.52,1
15464,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15465,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15466,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15467,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15468,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15469,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15470,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15471,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15472,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15473,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15474,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15475,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15476,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15477,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15478,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15479,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15480,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15481,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15482,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15483,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15484,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15485,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15486,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1024.0,1
15487,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15488,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15489,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15490,0.43609510999475504,0.9983660130718954,2.108741152982189,0.86,1737.56,1
15491,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15492,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15493,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1003.52,1
15494,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15495,0.45066533710043766,0.6544789762340036,0.2822921890824148,0.98,1003.5,1
15496,0.4438915470494418,0.5454545454545454,0.2822921890824148,1.0,1008.62,1
15497,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15498,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15499,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15500,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15501,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15502,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15503,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15504,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15505,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15506,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15507,0.4474318442153493,0.5938144329896907,0.14144054254182067,1.0,1003.5,1
15508,0.4444444444444444,0.4444444444444444,0.0,1.0,983.04,1
15509,0.44187134502923975,0.4444444444444444,0.14144054254182067,1.02,1011.3,1
15510,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15511,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1024.0,1
15512,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15513,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15514,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15515,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15516,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15517,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15518,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15519,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15520,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15521,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15522,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15523,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15524,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15525,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15526,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15527,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15528,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15529,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15530,0.43757575757575756,0.5454545454545454,0.2822921890824148,0.98,1003.5,1
15531,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15532,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15533,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15534,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15535,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15536,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15537,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15538,0.4444444444444444,0.4444444444444444,0.0,1.0,983.04,1
15539,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1024.0,1
15540,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15541,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15542,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15543,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15544,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15545,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15546,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15547,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15548,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15549,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15550,0.46979797979797977,0.9772727272727273,0.48217919020227273,0.92,1000.4,1
15551,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15552,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15553,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15554,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15555,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15556,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15557,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15558,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15559,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15560,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15561,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15562,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15563,0.4355555555555555,0.4444444444444444,0.14144054254182067,1.0,1008.26,1
15564,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15565,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15566,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15567,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15568,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15569,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15570,0.4416161616161616,0.5454545454545454,0.4670814401590035,0.94,1003.5,1
15571,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15572,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15573,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15574,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15575,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15576,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15577,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15578,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15579,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15580,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15581,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15582,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15583,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15584,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15585,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1003.52,1
15586,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15587,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15588,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15589,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15590,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15591,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15592,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15593,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15594,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15595,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15596,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15597,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15598,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15599,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15600,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15601,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15602,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15603,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15604,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15605,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15606,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,983.04,1
15607,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15608,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15609,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15610,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15611,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15612,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15613,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15614,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1024.0,1
15615,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15616,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15617,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15618,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15619,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15620,0.4444444444444444,0.4444444444444444,0.0,1.0,983.04,1
15621,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15622,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15623,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15624,0.4355555555555555,0.4444444444444444,0.14144054254182067,1.0,1009.32,1
15625,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15626,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15627,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15628,0.4355555555555555,0.4444444444444444,0.14144054254182067,1.0,1009.32,1
15629,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15630,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15631,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15632,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15633,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15634,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15635,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15636,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15637,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15638,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15639,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15640,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15641,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15642,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15643,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15644,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15645,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15646,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15647,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15648,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15649,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15650,0.4654796226044054,0.9230769230769231,0.6611884030780174,0.92,1069.92,1
15651,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15652,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15653,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15654,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15655,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15656,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15657,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15658,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15659,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15660,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15661,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15662,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15663,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15664,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15665,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15666,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15667,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15668,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15669,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1024.0,1
15670,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15671,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15672,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15673,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15674,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15675,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15676,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15677,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15678,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15679,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15680,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15681,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15682,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15683,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1024.0,1
15684,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15685,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15686,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15687,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15688,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15689,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15690,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15691,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15692,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15693,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15694,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15695,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15696,0.4444444444444444,0.4444444444444444,0.0,1.0,962.56,1
15697,0.4444444444444444,0.4444444444444444,0.0,1.0,983.04,1
15698,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15699,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15700,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15701,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15702,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15703,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15704,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15705,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15706,0.4444444444444444,0.4444444444444444,0.0,1.0,962.56,1
15707,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15708,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15709,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15710,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15711,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15712,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15713,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15714,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15715,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15716,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1003.52,1
15717,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15718,0.44848484848484843,0.5454545454545454,0.24229218908241482,0.96,1003.52,1
15719,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15720,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15721,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15722,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15723,0.44646464646464645,0.5454545454545454,0.14144054254182067,0.98,1024.0,1
15724,0.4444444444444444,0.4444444444444444,0.0,1.0,1003.52,1
15725,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15726,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15727,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15728,0.4444444444444444,0.4444444444444444,0.0,1.0,1024.0,1
15729,0.4571212121212121,0.9772727272727273,0.2822921890824148,0.96,1022.44,1
